analysis,ci95_half_width,ci95_high,ci95_low,comparison,mean,metric,n,t_critical,workload
arm_mean,366.03930350386884,4853.039303503869,4120.960696496131,guard,4487.0,grants_received,5,2.7764451051977987,AliStorage2019
arm_mean,366.03930350386884,4853.039303503869,4120.960696496131,guard,4487.0,grants_sent,5,2.7764451051977987,AliStorage2019
arm_mean,16.613883006417492,233.10562519992658,199.8778591870916,guard,216.49174219350908,gt_1MB_fct_us_mean,5,2.7764451051977987,AliStorage2019
arm_mean,52.703865207602625,452.3464252076025,346.93869479239726,guard,399.6425599999999,gt_1MB_fct_us_p95,5,2.7764451051977987,AliStorage2019
arm_mean,96.46946235084961,679.285272350849,486.3463476491498,guard,582.8158099999994,gt_1MB_fct_us_p99,5,2.7764451051977987,AliStorage2019
arm_mean,16.402188726934305,144.4021887269343,111.5978112730657,guard,128.0,gt_1MB_flow_count,5,2.7764451051977987,AliStorage2019
arm_mean,0.11123741514240958,1.7135538578163954,1.4910790275315762,guard,1.6023164426739858,gt_1MB_slowdown_mean,5,2.7764451051977987,AliStorage2019
arm_mean,0.5170157048909106,3.382638261345604,2.3486068515637823,guard,2.865622556454693,gt_1MB_slowdown_p95,5,2.7764451051977987,AliStorage2019
arm_mean,0.7017477392893949,4.53500695693047,3.1315114783516798,guard,3.833259217641075,gt_1MB_slowdown_p99,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,0.0,0.0,guard,0.0,guard_adaptive_grant_updates,5,2.7764451051977987,AliStorage2019
arm_mean,51.06395085601514,170.46395085601515,68.33604914398487,guard,119.4,guard_concurrency_limited_allocations,5,2.7764451051977987,AliStorage2019
arm_mean,0.5552890210395597,1.7552890210395597,0.6447109789604403,guard,1.2,guard_concurrency_max_deferred_flows,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,12.0,12.0,guard,12.0,guard_concurrency_min_bdps,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,1.0,1.0,guard,1.0,guard_grant_refresh_bdps,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,0.0,0.0,guard,0.0,guard_min_share_fraction,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,0.0,0.0,guard,0.0,guard_rebalance_events,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,1.0,1.0,guard,1.0,guard_receiver_concurrency,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,1.0,1.0,guard,1.0,guard_remaining_aware,5,2.7764451051977987,AliStorage2019
arm_mean,0.0,1.0,1.0,guard,1.0,guard_remaining_exponent,5,2.7764451051977987,AliStorage2019
