arm,metric,seed,value
tail_ungated,1BDP_to_1MB_fct_us_mean,41,48.99646341463414
tail_ungated,1BDP_to_1MB_fct_us_p95,41,147.275
tail_ungated,1BDP_to_1MB_fct_us_p99,41,245.85744000000022
tail_ungated,1BDP_to_1MB_flow_count,41,205.0
tail_ungated,1BDP_to_1MB_slowdown_mean,41,1.355054215605745
tail_ungated,1BDP_to_1MB_slowdown_p95,41,2.039833078701913
tail_ungated,1BDP_to_1MB_slowdown_p99,41,2.674022446027246
tail_ungated,8KB_to_1BDP_fct_us_mean,41,9.157035194174757
tail_ungated,8KB_to_1BDP_fct_us_p95,41,14.9896
tail_ungated,8KB_to_1BDP_fct_us_p99,41,18.460209999999996
tail_ungated,8KB_to_1BDP_flow_count,41,1648.0
tail_ungated,8KB_to_1BDP_slowdown_mean,41,1.0451783842373503
tail_ungated,8KB_to_1BDP_slowdown_p95,41,1.183557349729916
tail_ungated,8KB_to_1BDP_slowdown_p99,41,1.4139642413159004
tail_ungated,aggregate_goodput_gbps,41,202.56572671722083
tail_ungated,completion_releases,41,0.0
tail_ungated,completion_span_us,41,10024.759
tail_ungated,grant_binding_rate_changes,41,0.0
tail_ungated,grant_binding_updates,41,99.0
tail_ungated,grant_bytes_sent,41,323172.0
tail_ungated,grant_event_rate_changes,41,1298.0
tail_ungated,grants_received,41,3438.0
tail_ungated,grants_sent,41,3438.0
tail_ungated,gt_1MB_fct_us_mean,41,235.50003703703703
tail_ungated,gt_1MB_fct_us_p95,41,391.643
tail_ungated,gt_1MB_fct_us_p99,41,464.70720000000006
tail_ungated,gt_1MB_flow_count,41,81.0
tail_ungated,gt_1MB_slowdown_mean,41,1.7440941169292625
tail_ungated,gt_1MB_slowdown_p95,41,2.7307056992542944
tail_ungated,gt_1MB_slowdown_p99,41,3.0494953073955493
tail_ungated,guard_ack_interval_packets,41,8.0
tail_ungated,guard_adaptive_grant_updates,41,0.0
tail_ungated,guard_fixed_window,41,1.0
tail_ungated,guard_grant_refresh_bdps,41,1.0
tail_ungated,guard_long_acks_suppressed,41,172169.0
tail_ungated,guard_min_share_fraction,41,0.0
tail_ungated,guard_one_rtt_acks_suppressed,41,53772.0
tail_ungated,guard_one_rtt_bypass_enabled,41,1.0
tail_ungated,guard_one_rtt_bypass_feedbacks,41,5823.0
