analysis,ci95_half_width,ci95_high,ci95_low,comparison,mean,metric,n
paired_percent,3.012967545991698,5.191845599064667,-0.8340894929187286,tail_gate_r080_s2_minus_tail_ungated,2.1788780530729692,1BDP_to_1MB_slowdown_mean,5
arm_mean,0.2590183799411254,2.292348739413592,1.7743119795313413,tail_gate_r080_s2,2.0333303594724668,1BDP_to_1MB_slowdown_p95,5
paired_percent,4.698078906308959,7.59545592599609,-1.800701886621828,tail_gate_r080_s2_minus_tail_ungated,2.897377019687131,1BDP_to_1MB_slowdown_p95,5
arm_mean,0.7486143516374536,3.8018172423867624,2.304588539111855,tail_gate_r080_s2,3.0532028907493087,1BDP_to_1MB_slowdown_p99,5
paired_percent,33.47723987317261,48.061107802572636,-18.893371943772582,tail_gate_r080_s2_minus_tail_ungated,14.583867929400025,1BDP_to_1MB_slowdown_p99,5
arm_mean,0.10118409702586828,9.290224482434489,9.087856288382753,tail_gate_r080_s2,9.189040385408621,8KB_to_1BDP_fct_us_mean,5
paired_percent,0.027745173848112228,0.016995876232309633,-0.038494471463914826,tail_gate_r080_s2_minus_tail_ungated,-0.010749297615802594,8KB_to_1BDP_fct_us_mean,5
arm_mean,0.2328359724774344,15.238345972477436,14.772674027522566,tail_gate_r080_s2,15.005510000000001,8KB_to_1BDP_fct_us_p95,5
paired_percent,0.07377393150439475,0.0829253612648047,-0.0646225017439848,tail_gate_r080_s2_minus_tail_ungated,0.00915142976040995,8KB_to_1BDP_fct_us_p95,5
arm_mean,0.4915770310731242,18.826871031073125,17.843716968926877,tail_gate_r080_s2,18.335294,8KB_to_1BDP_fct_us_p99,5
paired_percent,0.5081740945656101,0.5072587935183175,-0.5090893956129028,tail_gate_r080_s2_minus_tail_ungated,-0.0009153010472926715,8KB_to_1BDP_fct_us_p99,5
arm_mean,58.67043054127721,1632.8704305412773,1515.5295694587228,tail_gate_r080_s2,1574.2,8KB_to_1BDP_flow_count,5
paired_percent,0.0,0.0,0.0,tail_gate_r080_s2_minus_tail_ungated,0.0,8KB_to_1BDP_flow_count,5
arm_mean,0.004452023726556774,1.049157086256339,1.0402530388032254,tail_gate_r080_s2,1.0447050625297822,8KB_to_1BDP_slowdown_mean,5
paired_percent,0.025275365131718203,0.014700702848257825,-0.03585002741517858,tail_gate_r080_s2_minus_tail_ungated,-0.010574662283460379,8KB_to_1BDP_slowdown_mean,5
arm_mean,0.02479431491202218,1.2075215319472525,1.157932902123208,tail_gate_r080_s2,1.1827272170352303,8KB_to_1BDP_slowdown_p95,5
paired_percent,0.5974205105435659,0.5444292808575626,-0.6504117402295693,tail_gate_r080_s2_minus_tail_ungated,-0.052991229686003304,8KB_to_1BDP_slowdown_p95,5
arm_mean,0.05307144851058748,1.4327917413501399,1.326648844328965,tail_gate_r080_s2,1.3797202928395524,8KB_to_1BDP_slowdown_p99,5
paired_percent,0.07112232825842431,0.07527279010910937,-0.06697186640773925,tail_gate_r080_s2_minus_tail_ungated,0.0041504618506850634,8KB_to_1BDP_slowdown_p99,5
arm_mean,15.079580408620268,213.10920854743173,182.9500477301912,tail_gate_r080_s2,198.02962813881146,aggregate_goodput_gbps,5
paired_percent,0.2604274614829615,0.16662857419525182,-0.35422634877067116,tail_gate_r080_s2_minus_tail_ungated,-0.09379888728770966,aggregate_goodput_gbps,5
arm_mean,0.0,0.0,0.0,tail_gate_r080_s2,0.0,completion_releases,5
arm_mean,85.46584509069724,10209.520645090697,10038.588954909303,tail_gate_r080_s2,10124.0548,completion_span_us,5
