arm,metric,seed,value
adaptive_off,1BDP_to_1MB_fct_us_mean,91,43.42908737864077
adaptive_off,1BDP_to_1MB_fct_us_p95,91,116.2115
adaptive_off,1BDP_to_1MB_fct_us_p99,91,190.21969999999988
adaptive_off,1BDP_to_1MB_flow_count,91,206.0
adaptive_off,1BDP_to_1MB_slowdown_mean,91,1.2808165231085635
adaptive_off,1BDP_to_1MB_slowdown_p95,91,1.9067835685562753
adaptive_off,1BDP_to_1MB_slowdown_p99,91,2.395254592321039
adaptive_off,8KB_to_1BDP_fct_us_mean,91,9.137787275064268
adaptive_off,8KB_to_1BDP_fct_us_p95,91,14.6035
adaptive_off,8KB_to_1BDP_fct_us_p99,91,17.73245
adaptive_off,8KB_to_1BDP_flow_count,91,1556.0
adaptive_off,8KB_to_1BDP_slowdown_mean,91,1.0426568218517636
adaptive_off,8KB_to_1BDP_slowdown_p95,91,1.165966172853206
adaptive_off,8KB_to_1BDP_slowdown_p99,91,1.3675828523005236
adaptive_off,aggregate_goodput_gbps,91,186.04581518210074
adaptive_off,completion_releases,91,0.0
adaptive_off,completion_span_us,91,10151.744
adaptive_off,grant_binding_rate_changes,91,0.0
adaptive_off,grant_binding_updates,91,110.0
adaptive_off,grant_bytes_sent,91,284726.0
adaptive_off,grant_event_rate_changes,91,774.0
adaptive_off,grants_received,91,3029.0
adaptive_off,grants_sent,91,3029.0
adaptive_off,gt_1MB_fct_us_mean,91,244.5331710526316
adaptive_off,gt_1MB_fct_us_p95,91,457.08775
adaptive_off,gt_1MB_fct_us_p99,91,485.08925
adaptive_off,gt_1MB_flow_count,91,76.0
adaptive_off,gt_1MB_slowdown_mean,91,1.8288847261634968
adaptive_off,gt_1MB_slowdown_p95,91,3.1210423340287288
adaptive_off,gt_1MB_slowdown_p99,91,3.580491398157226
adaptive_off,guard_ack_interval_packets,91,8.0
adaptive_off,guard_adaptive_grant_updates,91,0.0
adaptive_off,guard_adaptive_target_enabled,91,0.0
adaptive_off,guard_adaptive_target_max_bdps,91,0.0
adaptive_off,guard_adaptive_target_max_queue_bdps,91,0.0
adaptive_off,guard_adaptive_target_min_observed,91,1.71
adaptive_off,guard_adaptive_target_updates,91,0.0
adaptive_off,guard_fixed_window,91,1.0
adaptive_off,guard_grant_refresh_bdps,91,1.0
adaptive_off,guard_long_acks_suppressed,91,159088.0
adaptive_off,guard_min_share_fraction,91,0.0
adaptive_off,guard_one_rtt_acks_suppressed,91,51100.0
adaptive_off,guard_one_rtt_bypass_enabled,91,1.0
adaptive_off,guard_one_rtt_bypass_feedbacks,91,5633.0
adaptive_off,guard_one_rtt_bypass_flows,91,5633.0
adaptive_off,guard_queue_budget_bdps,91,0.5
adaptive_off,guard_rebalance_events,91,0.0
adaptive_off,guard_remaining_aware,91,1.0
adaptive_off,guard_remaining_exponent,91,1.0
adaptive_off,guard_remaining_refresh_events,91,2076.0
adaptive_off,guard_sender_srpt_enabled,91,1.0
adaptive_off,guard_sender_srpt_forced_rr,91,125.0
adaptive_off,guard_sender_srpt_non_rr,91,36196.0
adaptive_off,guard_sender_srpt_selections,91,239083.0
adaptive_off,guard_srpt_quantum_packets,91,64.0
adaptive_off,guard_tail_bypass_bdps,91,8.0
adaptive_off,guard_tail_bypass_enabled,91,1.0
adaptive_off,guard_tail_bypass_feedbacks,91,13821.0
adaptive_off,guard_tail_bypass_flows,91,362.0
adaptive_off,guard_target_floor,91,0.95
adaptive_off,hpcc_actual_rate_changes,91,28.0
adaptive_off,hpcc_fast_computations,91,0.0
adaptive_off,hpcc_feedback_updates,91,1507.0
adaptive_off,hpcc_full_computations,91,393.0
adaptive_off,hpcc_rate_updates_applied,91,393.0
adaptive_off,hpcc_valid_feedback,91,442.0
adaptive_off,int_hops_after_strip,91,31438.0
adaptive_off,int_hops_before_strip,91,60333.0
adaptive_off,int_records_stripped,91,28895.0
adaptive_off,irn_nacks_generated,91,0.0
adaptive_off,irn_nacks_received,91,0.0
adaptive_off,irn_retransmit_bytes,91,0.0
adaptive_off,irn_retransmit_packets,91,0.0
adaptive_off,le_8KB_fct_us_mean,91,7.018707721914843
adaptive_off,le_8KB_fct_us_p95,91,9.1212
adaptive_off,le_8KB_fct_us_p99,91,9.42632
adaptive_off,le_8KB_flow_count,91,4157.0
adaptive_off,le_8KB_slowdown_mean,91,1.0101502296386837
adaptive_off,le_8KB_slowdown_p95,91,1.0387853085992913
adaptive_off,le_8KB_slowdown_p99,91,1.0836775200279318
adaptive_off,long_to_small_slowdown_mean_ratio,91,1.8105076576754953
adaptive_off,max_active_flows,91,4.0
adaptive_off,overall_fct_us_mean,91,11.83087206005004
adaptive_off,overall_fct_us_p95,91,16.585100000000015
adaptive_off,overall_fct_us_p99,91,172.70344000000017
adaptive_off,overall_flow_count,91,5995.0
adaptive_off,overall_slowdown_mean,91,1.038267216406696
adaptive_off,overall_slowdown_p95,91,1.1383347966421802
adaptive_off,overall_slowdown_p99,91,1.5569824031518575
adaptive_off,pfc_pause_events,91,0.0
adaptive_off,pfc_resume_events,91,0.0
adaptive_off,proactive_releases,91,362.0
adaptive_off,queue_bytes_max,91,249610.0
adaptive_off,queue_bytes_mean,91,2334.332
adaptive_off,queue_bytes_p95,91,5450.0
adaptive_off,queue_bytes_p99,91,76300.0
adaptive_off,queue_sample_count,91,160000.0
adaptive_off,reactive_binding_rate_changes,91,25.0
adaptive_off,reactive_binding_updates,91,25.0
adaptive_off,recovery_nacks_generated,91,0.0
adaptive_off,recovery_nacks_received,91,0.0
adaptive_off,registrations,91,362.0
adaptive_off,selected_registrations,91,362.0
adaptive_off,tie_binding_rate_changes,91,3.0
adaptive_off,tie_binding_updates,91,258.0
adaptive_off,timeout_recoveries,91,0.0
scope12,1BDP_to_1MB_fct_us_mean,91,43.42822330097087
scope12,1BDP_to_1MB_fct_us_p95,91,116.2115
scope12,1BDP_to_1MB_fct_us_p99,91,190.21969999999988
scope12,1BDP_to_1MB_flow_count,91,206.0
scope12,1BDP_to_1MB_slowdown_mean,91,1.2807872270646374
scope12,1BDP_to_1MB_slowdown_p95,91,1.9067835685562753
scope12,1BDP_to_1MB_slowdown_p99,91,2.395254592321039
scope12,8KB_to_1BDP_fct_us_mean,91,9.137484575835476
scope12,8KB_to_1BDP_fct_us_p95,91,14.6035
scope12,8KB_to_1BDP_fct_us_p99,91,17.73245
scope12,8KB_to_1BDP_flow_count,91,1556.0
scope12,8KB_to_1BDP_slowdown_mean,91,1.0426396778252534
scope12,8KB_to_1BDP_slowdown_p95,91,1.165966172853206
scope12,8KB_to_1BDP_slowdown_p99,91,1.3675828523005236
scope12,aggregate_goodput_gbps,91,186.04581518210074
scope12,completion_releases,91,0.0
scope12,completion_span_us,91,10151.744
scope12,grant_binding_rate_changes,91,0.0
scope12,grant_binding_updates,91,110.0
scope12,grant_bytes_sent,91,284726.0
scope12,grant_event_rate_changes,91,774.0
scope12,grants_received,91,3029.0
scope12,grants_sent,91,3029.0
scope12,gt_1MB_fct_us_mean,91,244.5645789473684
scope12,gt_1MB_fct_us_p95,91,457.08775
scope12,gt_1MB_fct_us_p99,91,485.2745
scope12,gt_1MB_flow_count,91,76.0
scope12,gt_1MB_slowdown_mean,91,1.8291407319044917
scope12,gt_1MB_slowdown_p95,91,3.1212639155605446
scope12,gt_1MB_slowdown_p99,91,3.580491398157226
scope12,guard_ack_interval_packets,91,8.0
scope12,guard_adaptive_grant_updates,91,0.0
scope12,guard_adaptive_target_enabled,91,1.0
scope12,guard_adaptive_target_max_bdps,91,12.0
scope12,guard_adaptive_target_max_queue_bdps,91,0.586923077
scope12,guard_adaptive_target_min_observed,91,0.95
scope12,guard_adaptive_target_updates,91,11.0
scope12,guard_fixed_window,91,1.0
scope12,guard_grant_refresh_bdps,91,1.0
scope12,guard_long_acks_suppressed,91,159088.0
scope12,guard_min_share_fraction,91,0.0
scope12,guard_one_rtt_acks_suppressed,91,51100.0
scope12,guard_one_rtt_bypass_enabled,91,1.0
scope12,guard_one_rtt_bypass_feedbacks,91,5633.0
scope12,guard_one_rtt_bypass_flows,91,5633.0
scope12,guard_queue_budget_bdps,91,0.5
scope12,guard_rebalance_events,91,0.0
scope12,guard_remaining_aware,91,1.0
scope12,guard_remaining_exponent,91,1.0
scope12,guard_remaining_refresh_events,91,2076.0
scope12,guard_sender_srpt_enabled,91,1.0
scope12,guard_sender_srpt_forced_rr,91,125.0
scope12,guard_sender_srpt_non_rr,91,36201.0
scope12,guard_sender_srpt_selections,91,239083.0
scope12,guard_srpt_quantum_packets,91,64.0
scope12,guard_tail_bypass_bdps,91,8.0
scope12,guard_tail_bypass_enabled,91,1.0
scope12,guard_tail_bypass_feedbacks,91,13821.0
scope12,guard_tail_bypass_flows,91,362.0
scope12,guard_target_floor,91,0.95
scope12,hpcc_actual_rate_changes,91,32.0
scope12,hpcc_fast_computations,91,0.0
scope12,hpcc_feedback_updates,91,1507.0
scope12,hpcc_full_computations,91,393.0
scope12,hpcc_rate_updates_applied,91,393.0
scope12,hpcc_valid_feedback,91,442.0
scope12,int_hops_after_strip,91,31438.0
scope12,int_hops_before_strip,91,60333.0
scope12,int_records_stripped,91,28895.0
scope12,irn_nacks_generated,91,0.0
scope12,irn_nacks_received,91,0.0
scope12,irn_retransmit_bytes,91,0.0
scope12,irn_retransmit_packets,91,0.0
scope12,le_8KB_fct_us_mean,91,7.01883040654318
scope12,le_8KB_fct_us_p95,91,9.1212
scope12,le_8KB_fct_us_p99,91,9.4302
scope12,le_8KB_flow_count,91,4157.0
scope12,le_8KB_slowdown_mean,91,1.0101644106228513
scope12,le_8KB_slowdown_p95,91,1.0387853085992913
scope12,le_8KB_slowdown_p99,91,1.08376168013219
scope12,long_to_small_slowdown_mean_ratio,91,1.8107356710148526
scope12,max_active_flows,91,4.0
scope12,overall_fct_us_mean,91,11.831247039199333
scope12,overall_fct_us_p95,91,16.621000000000002
scope12,overall_fct_us_p99,91,172.70344000000017
scope12,overall_flow_count,91,5995.0
scope12,overall_slowdown_mean,91,1.0382748387081473
scope12,overall_slowdown_p95,91,1.1386481767828902
scope12,overall_slowdown_p99,91,1.5569824031518575
scope12,pfc_pause_events,91,0.0
scope12,pfc_resume_events,91,0.0
scope12,proactive_releases,91,362.0
scope12,queue_bytes_max,91,249610.0
scope12,queue_bytes_mean,91,2332.768
scope12,queue_bytes_p95,91,5450.0
scope12,queue_bytes_p99,91,76300.0
scope12,queue_sample_count,91,160000.0
scope12,reactive_binding_rate_changes,91,28.0
scope12,reactive_binding_updates,91,28.0
scope12,recovery_nacks_generated,91,0.0
scope12,recovery_nacks_received,91,0.0
scope12,registrations,91,362.0
scope12,selected_registrations,91,362.0
scope12,tie_binding_rate_changes,91,4.0
scope12,tie_binding_updates,91,255.0
scope12,timeout_recoveries,91,0.0
adaptive_off,1BDP_to_1MB_fct_us_mean,92,49.39597948717949
adaptive_off,1BDP_to_1MB_fct_us_p95,92,138.50860000000006
adaptive_off,1BDP_to_1MB_fct_us_p99,92,174.41474000000002
adaptive_off,1BDP_to_1MB_flow_count,92,195.0
adaptive_off,1BDP_to_1MB_slowdown_mean,92,1.3574577338665583
adaptive_off,1BDP_to_1MB_slowdown_p95,92,2.070516783545936
adaptive_off,1BDP_to_1MB_slowdown_p99,92,2.4419082326820503
adaptive_off,8KB_to_1BDP_fct_us_mean,92,9.21895915915916
adaptive_off,8KB_to_1BDP_fct_us_p95,92,15.085799999999997
adaptive_off,8KB_to_1BDP_fct_us_p99,92,18.348159999999968
adaptive_off,8KB_to_1BDP_flow_count,92,1665.0
adaptive_off,8KB_to_1BDP_slowdown_mean,92,1.048511356989788
adaptive_off,8KB_to_1BDP_slowdown_p95,92,1.1955128468414313
adaptive_off,8KB_to_1BDP_slowdown_p99,92,1.4050608254723094
adaptive_off,aggregate_goodput_gbps,92,202.4827719402736
adaptive_off,completion_releases,92,0.0
adaptive_off,completion_span_us,92,10003.419
adaptive_off,grant_binding_rate_changes,92,2.0
adaptive_off,grant_binding_updates,92,103.0
adaptive_off,grant_bytes_sent,92,329846.0
adaptive_off,grant_event_rate_changes,92,679.0
adaptive_off,grants_received,92,3509.0
adaptive_off,grants_sent,92,3509.0
adaptive_off,gt_1MB_fct_us_mean,92,269.270225
adaptive_off,gt_1MB_fct_us_p95,92,748.3044499999996
adaptive_off,gt_1MB_fct_us_p99,92,966.7684299999987
adaptive_off,gt_1MB_flow_count,92,80.0
adaptive_off,gt_1MB_slowdown_mean,92,1.9483771429896983
adaptive_off,gt_1MB_slowdown_p95,92,4.93598032679195
adaptive_off,gt_1MB_slowdown_p99,92,6.190524705629258
adaptive_off,guard_ack_interval_packets,92,8.0
adaptive_off,guard_adaptive_grant_updates,92,0.0
adaptive_off,guard_adaptive_target_enabled,92,0.0
adaptive_off,guard_adaptive_target_max_bdps,92,0.0
adaptive_off,guard_adaptive_target_max_queue_bdps,92,0.0
adaptive_off,guard_adaptive_target_min_observed,92,1.71
adaptive_off,guard_adaptive_target_updates,92,0.0
adaptive_off,guard_fixed_window,92,1.0
adaptive_off,guard_grant_refresh_bdps,92,1.0
adaptive_off,guard_long_acks_suppressed,92,170371.0
adaptive_off,guard_min_share_fraction,92,0.0
adaptive_off,guard_one_rtt_acks_suppressed,92,55119.0
adaptive_off,guard_one_rtt_bypass_enabled,92,1.0
adaptive_off,guard_one_rtt_bypass_feedbacks,92,5925.0
adaptive_off,guard_one_rtt_bypass_flows,92,5925.0
adaptive_off,guard_queue_budget_bdps,92,0.5
adaptive_off,guard_rebalance_events,92,0.0
adaptive_off,guard_remaining_aware,92,1.0
adaptive_off,guard_remaining_exponent,92,1.0
adaptive_off,guard_remaining_refresh_events,92,2233.0
adaptive_off,guard_sender_srpt_enabled,92,1.0
adaptive_off,guard_sender_srpt_forced_rr,92,130.0
adaptive_off,guard_sender_srpt_non_rr,92,40289.0
adaptive_off,guard_sender_srpt_selections,92,256304.0
adaptive_off,guard_srpt_quantum_packets,92,64.0
adaptive_off,guard_tail_bypass_bdps,92,8.0
adaptive_off,guard_tail_bypass_enabled,92,1.0
adaptive_off,guard_tail_bypass_feedbacks,92,14686.0
adaptive_off,guard_tail_bypass_flows,92,368.0
adaptive_off,guard_target_floor,92,0.95
adaptive_off,hpcc_actual_rate_changes,92,11.0
adaptive_off,hpcc_fast_computations,92,0.0
adaptive_off,hpcc_feedback_updates,92,1607.0
adaptive_off,hpcc_full_computations,92,402.0
adaptive_off,hpcc_rate_updates_applied,92,402.0
adaptive_off,hpcc_valid_feedback,92,457.0
adaptive_off,int_hops_after_strip,92,33744.0
adaptive_off,int_hops_before_strip,92,64558.0
adaptive_off,int_records_stripped,92,30814.0
adaptive_off,irn_nacks_generated,92,0.0
adaptive_off,irn_nacks_received,92,0.0
adaptive_off,irn_retransmit_bytes,92,0.0
adaptive_off,irn_retransmit_packets,92,0.0
adaptive_off,le_8KB_fct_us_mean,92,7.00184309671491
adaptive_off,le_8KB_fct_us_p95,92,9.1294
adaptive_off,le_8KB_fct_us_p99,92,9.382
adaptive_off,le_8KB_flow_count,92,4353.0
adaptive_off,le_8KB_slowdown_mean,92,1.0109156203378655
adaptive_off,le_8KB_slowdown_p95,92,1.0386336521261739
adaptive_off,le_8KB_slowdown_p99,92,1.0821322790438974
adaptive_off,long_to_small_slowdown_mean_ratio,92,1.9273390417476355
adaptive_off,max_active_flows,92,4.0
adaptive_off,overall_fct_us_mean,92,12.236202764976959
adaptive_off,overall_fct_us_p95,92,16.311199999999992
adaptive_off,overall_fct_us_p99,92,160.39828
adaptive_off,overall_flow_count,92,6293.0
adaptive_off,overall_slowdown_mean,92,1.0435184386241665
adaptive_off,overall_slowdown_p95,92,1.157813919418806
adaptive_off,overall_slowdown_p99,92,1.7107163496012328
adaptive_off,pfc_pause_events,92,0.0
adaptive_off,pfc_resume_events,92,0.0
adaptive_off,proactive_releases,92,368.0
adaptive_off,queue_bytes_max,92,211015.0
adaptive_off,queue_bytes_mean,92,1760.213
adaptive_off,queue_bytes_p95,92,6540.0
adaptive_off,queue_bytes_p99,92,51230.0
adaptive_off,queue_sample_count,92,160000.0
adaptive_off,reactive_binding_rate_changes,92,8.0
adaptive_off,reactive_binding_updates,92,8.0
adaptive_off,recovery_nacks_generated,92,0.0
adaptive_off,recovery_nacks_received,92,0.0
adaptive_off,registrations,92,368.0
adaptive_off,selected_registrations,92,368.0
adaptive_off,tie_binding_rate_changes,92,1.0
adaptive_off,tie_binding_updates,92,291.0
adaptive_off,timeout_recoveries,92,0.0
scope12,1BDP_to_1MB_fct_us_mean,92,49.395656410256414
scope12,1BDP_to_1MB_fct_us_p95,92,138.50860000000006
scope12,1BDP_to_1MB_fct_us_p99,92,174.41474000000002
scope12,1BDP_to_1MB_flow_count,92,195.0
scope12,1BDP_to_1MB_slowdown_mean,92,1.357446732516668
scope12,1BDP_to_1MB_slowdown_p95,92,2.070516783545936
scope12,1BDP_to_1MB_slowdown_p99,92,2.4419082326820503
scope12,8KB_to_1BDP_fct_us_mean,92,9.219046246246245
scope12,8KB_to_1BDP_fct_us_p95,92,15.085799999999997
scope12,8KB_to_1BDP_fct_us_p99,92,18.348159999999968
scope12,8KB_to_1BDP_flow_count,92,1665.0
scope12,8KB_to_1BDP_slowdown_mean,92,1.0485317411309667
scope12,8KB_to_1BDP_slowdown_p95,92,1.1955128468414313
scope12,8KB_to_1BDP_slowdown_p99,92,1.4050608254723094
scope12,aggregate_goodput_gbps,92,202.4827719402736
scope12,completion_releases,92,0.0
scope12,completion_span_us,92,10003.419
scope12,grant_binding_rate_changes,92,2.0
scope12,grant_binding_updates,92,103.0
scope12,grant_bytes_sent,92,329846.0
scope12,grant_event_rate_changes,92,679.0
scope12,grants_received,92,3509.0
scope12,grants_sent,92,3509.0
scope12,gt_1MB_fct_us_mean,92,269.28988749999996
scope12,gt_1MB_fct_us_p95,92,748.3044499999996
scope12,gt_1MB_fct_us_p99,92,966.7684299999987
scope12,gt_1MB_flow_count,92,80.0
scope12,gt_1MB_slowdown_mean,92,1.9485530074304194
scope12,gt_1MB_slowdown_p95,92,4.93598032679195
scope12,gt_1MB_slowdown_p99,92,6.190524705629258
scope12,guard_ack_interval_packets,92,8.0
scope12,guard_adaptive_grant_updates,92,0.0
scope12,guard_adaptive_target_enabled,92,1.0
scope12,guard_adaptive_target_max_bdps,92,12.0
scope12,guard_adaptive_target_max_queue_bdps,92,1.016153846
scope12,guard_adaptive_target_min_observed,92,0.95
scope12,guard_adaptive_target_updates,92,8.0
scope12,guard_fixed_window,92,1.0
scope12,guard_grant_refresh_bdps,92,1.0
scope12,guard_long_acks_suppressed,92,170371.0
scope12,guard_min_share_fraction,92,0.0
scope12,guard_one_rtt_acks_suppressed,92,55119.0
scope12,guard_one_rtt_bypass_enabled,92,1.0
scope12,guard_one_rtt_bypass_feedbacks,92,5925.0
scope12,guard_one_rtt_bypass_flows,92,5925.0
scope12,guard_queue_budget_bdps,92,0.5
scope12,guard_rebalance_events,92,0.0
scope12,guard_remaining_aware,92,1.0
