analysis,ci95_half_width,ci95_high,ci95_low,comparison,mean,metric,n,t_critical,workload
arm_mean,0.0,0.0,0.0,guard,0.0,homa_resends_received,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,guard,0.0,homa_resends_sent,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,guard,0.0,homa_retransmit_packets,5,2.7764451051977987,AliStorage50
arm_mean,27.861457166006325,58.861457166006325,3.138542833993675,guard,31.0,hpcc_actual_rate_changes,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,guard,0.0,hpcc_fast_computations,5,2.7764451051977987,AliStorage50
arm_mean,329.99472140517287,2292.794721405173,1632.805278594827,guard,1962.8,hpcc_feedback_updates,5,2.7764451051977987,AliStorage50
arm_mean,107.6695245290645,579.2695245290645,363.9304754709355,guard,471.6,hpcc_full_computations,5,2.7764451051977987,AliStorage50
arm_mean,107.6695245290645,579.2695245290645,363.9304754709355,guard,471.6,hpcc_rate_updates_applied,5,2.7764451051977987,AliStorage50
arm_mean,113.78344934807505,644.783449348075,417.21655065192493,guard,531.0,hpcc_valid_feedback,5,2.7764451051977987,AliStorage50
arm_mean,2377.0398199348324,36587.039819934835,31832.96018006517,guard,34210.0,int_hops_after_strip,5,2.7764451051977987,AliStorage50
arm_mean,4021.6609058176223,69985.26090581763,61941.93909418238,guard,65963.6,int_hops_before_strip,5,2.7764451051977987,AliStorage50
arm_mean,2205.2130187707958,33958.813018770794,29548.386981229203,guard,31753.6,int_records_stripped,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,guard,0.0,irn_nacks_generated,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,guard,0.0,irn_nacks_received,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,guard,0.0,irn_retransmit_bytes,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,guard,0.0,irn_retransmit_packets,5,2.7764451051977987,AliStorage50
arm_mean,0.025297446485795808,7.01174154314458,6.961146650172988,guard,6.986444096658784,le_8KB_fct_us_mean,5,2.7764451051977987,AliStorage50
arm_mean,0.01688391401710073,9.151993914017101,9.1182260859829,guard,9.135110000000001,le_8KB_fct_us_p95,5,2.7764451051977987,AliStorage50
arm_mean,0.04892056992126683,9.458588569921266,9.360747430078733,guard,9.409668,le_8KB_fct_us_p99,5,2.7764451051977987,AliStorage50
arm_mean,35.36672349430196,4294.966723494303,4224.233276505698,guard,4259.6,le_8KB_flow_count,5,2.7764451051977987,AliStorage50
arm_mean,0.001109334198025811,1.012277780238837,1.0100591118427855,guard,1.0111684460408112,le_8KB_slowdown_mean,5,2.7764451051977987,AliStorage50
arm_mean,0.0037562206630013615,1.0440148370346574,1.0365023957086548,guard,1.040258616371656,le_8KB_slowdown_p95,5,2.7764451051977987,AliStorage50
arm_mean,0.007400333759707885,1.0906948186083207,1.0758941510889048,guard,1.0832944848486128,le_8KB_slowdown_p99,5,2.7764451051977987,AliStorage50
arm_mean,0.13364300751483632,2.0724262615408073,1.8051402465111346,guard,1.9387832540259708,long_to_small_slowdown_mean_ratio,5,2.7764451051977987,AliStorage50
arm_mean,1.1105780420791194,5.710578042079119,3.4894219579208805,guard,4.6,max_active_flows,5,2.7764451051977987,AliStorage50
arm_mean,824732.3296416525,1779245.9296416524,129781.27035834745,guard,954513.6,output_bytes,5,2.7764451051977987,AliStorage50
arm_mean,0.5942720389575066,13.236089389653328,12.047545311738316,guard,12.641817350695822,overall_fct_us_mean,5,2.7764451051977987,AliStorage50
arm_mean,0.8404750768806973,17.240725076880704,15.55977492311931,guard,16.400250000000007,overall_fct_us_p95,5,2.7764451051977987,AliStorage50
arm_mean,12.85786406303667,208.10307006303717,182.38734193696385,guard,195.2452060000005,overall_fct_us_p99,5,2.7764451051977987,AliStorage50
arm_mean,86.38002191376097,6213.580021913761,6040.819978086239,guard,6127.2,overall_flow_count,5,2.7764451051977987,AliStorage50
arm_mean,0.003983561783354948,1.0481064456910252,1.0401393221243151,guard,1.0441228839076702,overall_slowdown_mean,5,2.7764451051977987,AliStorage50
arm_mean,0.00918369457258893,1.162208643478252,1.143841254333074,guard,1.153024948905663,overall_slowdown_p95,5,2.7764451051977987,AliStorage50
arm_mean,0.13830957504837615,1.9569385887948,1.680319438698048,guard,1.818629013746424,overall_slowdown_p99,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,guard,0.0,pfc_cumulative_pause_ns,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,guard,0.0,pfc_matched_intervals,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,guard,0.0,pfc_max_pause_ns,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,guard,0.0,pfc_pause_count,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,guard,0.0,pfc_pause_events,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,guard,0.0,pfc_resume_count,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,guard,0.0,pfc_resume_events,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,guard,0.0,pfc_unmatched_pauses,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,guard,0.0,pfc_unmatched_resumes,5,2.7764451051977987,AliStorage50
arm_mean,20.954344589301556,388.5543445893016,346.64565541069845,guard,367.6,proactive_releases,5,2.7764451051977987,AliStorage50
arm_mean,131635.00570098794,428786.00570098794,165515.99429901206,guard,297151.0,queue_bytes_max,5,2.7764451051977987,AliStorage50
arm_mean,915.8616296066457,3771.1744296066454,1939.451170393354,guard,2855.3127999999997,queue_bytes_mean,5,2.7764451051977987,AliStorage50
arm_mean,2603.3433430289833,12195.343343028984,6988.656656971017,guard,9592.0,queue_bytes_p95,5,2.7764451051977987,AliStorage50
arm_mean,26603.781929724715,112681.38192972472,59473.81807027529,guard,86077.6,queue_bytes_p99,5,2.7764451051977987,AliStorage50
arm_mean,0.0,160000.0,160000.0,guard,160000.0,queue_sample_count,5,2.7764451051977987,AliStorage50
arm_mean,27.99945433102906,55.99945433102906,0.0005456689709397722,guard,28.0,reactive_binding_rate_changes,5,2.7764451051977987,AliStorage50
arm_mean,27.99945433102906,55.99945433102906,0.0005456689709397722,guard,28.0,reactive_binding_updates,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,guard,0.0,recovery_nacks_generated,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,guard,0.0,recovery_nacks_received,5,2.7764451051977987,AliStorage50
arm_mean,20.954344589301556,388.5543445893016,346.64565541069845,guard,367.6,registrations,5,2.7764451051977987,AliStorage50
arm_mean,20.954344589301556,388.5543445893016,346.64565541069845,guard,367.6,selected_registrations,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,guard,0.0,switch_drops_egress,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,guard,0.0,switch_drops_ingress,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,guard,0.0,switch_drops_total,5,2.7764451051977987,AliStorage50
arm_mean,2.5446539714917087,5.3446539714917085,0.25534602850829113,guard,2.8,tie_binding_rate_changes,5,2.7764451051977987,AliStorage50
arm_mean,35.71160356977732,302.5116035697773,231.0883964302227,guard,266.8,tie_binding_updates,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,guard,0.0,timeout_recoveries,5,2.7764451051977987,AliStorage50
arm_mean,3.0735051139059513,53.99082822819707,47.84381800038516,homa,50.917323114291115,1BDP_to_1MB_fct_us_mean,5,2.7764451051977987,AliStorage50
arm_mean,13.774399552041372,151.95199955204131,124.40320044795858,homa,138.17759999999996,1BDP_to_1MB_fct_us_p95,5,2.7764451051977987,AliStorage50
arm_mean,30.207734075067403,244.20664607506743,183.7911779249326,homa,213.99891200000002,1BDP_to_1MB_fct_us_p99,5,2.7764451051977987,AliStorage50
arm_mean,17.712762350423954,208.71276235042396,173.28723764957604,homa,191.0,1BDP_to_1MB_flow_count,5,2.7764451051977987,AliStorage50
arm_mean,0.05566855867952885,1.45688718900033,1.3455500716412723,homa,1.4012186303208012,1BDP_to_1MB_slowdown_mean,5,2.7764451051977987,AliStorage50
arm_mean,0.160921061668516,2.363653619479014,2.0418114961419818,homa,2.202732557810498,1BDP_to_1MB_slowdown_p95,5,2.7764451051977987,AliStorage50
arm_mean,0.8165462770594818,4.02018556588355,2.3870930117645868,homa,3.2036392888240686,1BDP_to_1MB_slowdown_p99,5,2.7764451051977987,AliStorage50
arm_mean,0.05271633685386857,9.46151218737742,9.35607951366968,homa,9.40879585052355,8KB_to_1BDP_fct_us_mean,5,2.7764451051977987,AliStorage50
arm_mean,0.49814470277266626,15.977934702772666,14.981645297227333,homa,15.47979,8KB_to_1BDP_fct_us_p95,5,2.7764451051977987,AliStorage50
arm_mean,0.6592300712472047,19.79579807124721,18.4773379287528,homa,19.136568000000004,8KB_to_1BDP_fct_us_p99,5,2.7764451051977987,AliStorage50
arm_mean,70.4199750545706,1658.4199750545706,1517.5800249454294,homa,1588.0,8KB_to_1BDP_flow_count,5,2.7764451051977987,AliStorage50
arm_mean,0.0035116620164390077,1.065094658994311,1.058071334961433,homa,1.061582996977872,8KB_to_1BDP_slowdown_mean,5,2.7764451051977987,AliStorage50
arm_mean,0.0115081925062619,1.2272805641621827,1.2042641791496589,homa,1.2157723716559208,8KB_to_1BDP_slowdown_p95,5,2.7764451051977987,AliStorage50
arm_mean,0.05238967714539956,1.4909798969253172,1.386200542634518,homa,1.4385902197799176,8KB_to_1BDP_slowdown_p99,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,completion_releases,5,2.7764451051977987,AliStorage50
arm_mean,0.0,3.0,3.0,homa,3.0,elapsed_seconds,5,2.7764451051977987,AliStorage50
arm_mean,86.38002191376097,6213.580021913761,6040.819978086239,homa,6127.2,flow_count,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,grant_binding_rate_changes,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,grant_binding_updates,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,grant_bytes_sent,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,grant_event_rate_changes,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,grants_received,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,grants_sent,5,2.7764451051977987,AliStorage50
arm_mean,10.940338884623147,256.9908349764079,235.1101572071616,homa,246.05049609178474,gt_1MB_fct_us_mean,5,2.7764451051977987,AliStorage50
arm_mean,44.186667812197896,480.8296478121979,392.45631218780204,homa,436.64297999999997,gt_1MB_fct_us_p95,5,2.7764451051977987,AliStorage50
arm_mean,119.9822385128216,725.8809105128216,485.91643348717844,homa,605.898672,gt_1MB_fct_us_p99,5,2.7764451051977987,AliStorage50
arm_mean,6.946663433823958,95.54666343382395,81.65333656617604,homa,88.6,gt_1MB_flow_count,5,2.7764451051977987,AliStorage50
arm_mean,0.06064277163995762,1.8810739264180838,1.7597883831381687,homa,1.8204311547781262,gt_1MB_slowdown_mean,5,2.7764451051977987,AliStorage50
arm_mean,0.3985608188226519,3.5590673802699286,2.761945742624625,homa,3.160506561447277,gt_1MB_slowdown_p95,5,2.7764451051977987,AliStorage50
arm_mean,0.4590768198509654,4.6073360111930945,3.689182371491164,homa,4.148259191342129,gt_1MB_slowdown_p99,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,guard_adaptive_grant_updates,5,2.7764451051977987,AliStorage50
arm_mean,0.0,1.0,1.0,homa,1.0,guard_grant_refresh_bdps,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,guard_min_share_fraction,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,guard_rebalance_events,5,2.7764451051977987,AliStorage50
arm_mean,0.0,1.0,1.0,homa,1.0,guard_remaining_aware,5,2.7764451051977987,AliStorage50
arm_mean,0.0,1.0,1.0,homa,1.0,guard_remaining_exponent,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,guard_remaining_refresh_events,5,2.7764451051977987,AliStorage50
arm_mean,0.0,1.0,1.0,homa,1.0,guard_sender_srpt_enabled,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,guard_sender_srpt_forced_rr,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,guard_sender_srpt_non_rr,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,guard_sender_srpt_selections,5,2.7764451051977987,AliStorage50
arm_mean,0.0,64.0,64.0,homa,64.0,guard_srpt_quantum_packets,5,2.7764451051977987,AliStorage50
arm_mean,0.0,8.0,8.0,homa,8.0,guard_tail_bypass_bdps,5,2.7764451051977987,AliStorage50
arm_mean,0.0,1.0,1.0,homa,1.0,guard_tail_bypass_enabled,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,guard_tail_bypass_feedbacks,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,guard_tail_bypass_flows,5,2.7764451051977987,AliStorage50
arm_mean,86.38002191376097,6213.580021913761,6040.819978086239,homa,6127.2,homa_completion_notices_received,5,2.7764451051977987,AliStorage50
arm_mean,86.38002191376097,6213.580021913761,6040.819978086239,homa,6127.2,homa_completion_notices_sent,5,2.7764451051977987,AliStorage50
arm_mean,17529499.80406895,277435908.20406896,242376908.59593105,homa,259906408.4,homa_data_bytes,5,2.7764451051977987,AliStorage50
arm_mean,17561.552740469277,280526.9527404693,245403.84725953074,homa,262965.4,homa_data_packets,5,2.7764451051977987,AliStorage50
arm_mean,16326.448123318101,193292.4481233181,160639.5518766819,homa,176966.0,homa_grants_received,5,2.7764451051977987,AliStorage50
arm_mean,16326.448123318101,193292.4481233181,160639.5518766819,homa,176966.0,homa_grants_sent,5,2.7764451051977987,AliStorage50
arm_mean,1.0388506336835697,4.8388506336835695,2.76114936631643,homa,3.8,homa_max_pending_messages,5,2.7764451051977987,AliStorage50
arm_mean,86.38002191376097,6213.580021913761,6040.819978086239,homa,6127.2,homa_messages_completed,5,2.7764451051977987,AliStorage50
arm_mean,86.38002191376097,6213.580021913761,6040.819978086239,homa,6127.2,homa_messages_tracked,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,homa_resends_received,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,homa_resends_sent,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,homa_retransmit_packets,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,hpcc_actual_rate_changes,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,hpcc_fast_computations,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,hpcc_feedback_updates,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,hpcc_full_computations,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,hpcc_rate_updates_applied,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,hpcc_valid_feedback,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,int_hops_after_strip,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,int_hops_before_strip,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,int_records_stripped,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,irn_nacks_generated,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,irn_nacks_received,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,irn_retransmit_bytes,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,irn_retransmit_packets,5,2.7764451051977987,AliStorage50
arm_mean,0.03270749584626695,7.055268512609536,6.989853520917003,homa,7.0225610167632695,le_8KB_fct_us_mean,5,2.7764451051977987,AliStorage50
arm_mean,0.039667827265889515,9.24414782726589,9.164812172734111,homa,9.20448,le_8KB_fct_us_p95,5,2.7764451051977987,AliStorage50
arm_mean,0.12909093223721416,9.639294932237213,9.381113067762787,homa,9.510204,le_8KB_fct_us_p99,5,2.7764451051977987,AliStorage50
arm_mean,35.36672349430196,4294.966723494303,4224.233276505698,homa,4259.6,le_8KB_flow_count,5,2.7764451051977987,AliStorage50
arm_mean,0.0021487811489047893,1.0179888104412085,1.013691248143399,homa,1.0158400292923038,le_8KB_slowdown_mean,5,2.7764451051977987,AliStorage50
arm_mean,0.008485347745579087,1.0595144890806962,1.042543793589538,homa,1.0510291413351172,le_8KB_slowdown_p95,5,2.7764451051977987,AliStorage50
arm_mean,0.017432013394496744,1.119107861456509,1.0842438346675156,homa,1.1016758480620124,le_8KB_slowdown_p99,5,2.7764451051977987,AliStorage50
arm_mean,0.05719124078268009,1.8491944534283855,1.7348119718630255,homa,1.7920032126457055,long_to_small_slowdown_mean_ratio,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,max_active_flows,5,2.7764451051977987,AliStorage50
arm_mean,15925.411292545963,695358.6112925459,663507.788707454,homa,679433.2,output_bytes,5,2.7764451051977987,AliStorage50
arm_mean,0.524317953470289,12.991899920196087,11.943264013255508,homa,12.467581966725797,overall_fct_us_mean,5,2.7764451051977987,AliStorage50
arm_mean,1.0298351232529557,17.851155123252948,15.791484876747038,homa,16.821319999999993,overall_fct_us_p95,5,2.7764451051977987,AliStorage50
arm_mean,15.271362259770278,194.64501625977076,164.10229174023019,homa,179.37365400000047,overall_fct_us_p99,5,2.7764451051977987,AliStorage50
arm_mean,86.38002191376097,6213.580021913761,6040.819978086239,homa,6127.2,overall_flow_count,5,2.7764451051977987,AliStorage50
arm_mean,0.00554397777193289,1.0568998321796317,1.045811876635766,homa,1.0513558544076989,overall_slowdown_mean,5,2.7764451051977987,AliStorage50
arm_mean,0.017003341780138587,1.1987896329742758,1.1647829494139987,homa,1.1817862911941373,overall_slowdown_p95,5,2.7764451051977987,AliStorage50
arm_mean,0.09893531205846841,1.9132241267429364,1.7153535026259996,homa,1.814288814684468,overall_slowdown_p99,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,pfc_cumulative_pause_ns,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,pfc_matched_intervals,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,pfc_max_pause_ns,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,pfc_pause_count,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,pfc_pause_events,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,pfc_resume_count,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,pfc_resume_events,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,pfc_unmatched_pauses,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,pfc_unmatched_resumes,5,2.7764451051977987,AliStorage50
arm_mean,0.0,0.0,0.0,homa,0.0,proactive_releases,5,2.7764451051977987,AliStorage50
arm_mean,109320.43038002995,496875.23038002994,278234.36961997004,homa,387554.8,queue_bytes_max,5,2.7764451051977987,AliStorage50
arm_mean,1276.3684515466223,6261.477051546622,3708.7401484533775,homa,4985.1086,queue_bytes_mean,5,2.7764451051977987,AliStorage50
arm_mean,6139.249902195061,28275.24990219506,15996.75009780494,homa,22136.0,queue_bytes_p95,5,2.7764451051977987,AliStorage50
arm_mean,29561.623747529695,157624.6237475297,98501.3762524703,homa,128063.0,queue_bytes_p99,5,2.7764451051977987,AliStorage50
arm_mean,0.0,160000.0,160000.0,homa,160000.0,queue_sample_count,5,2.7764451051977987,AliStorage50
