analysis,ci95_half_width,ci95_high,ci95_low,comparison,mean,metric,n
arm_mean,0.0,160000.0,160000.0,tail8,160000.0,queue_sample_count,5
arm_mean,20.91752441573228,51.51752441573228,9.68247558426772,tail8,30.6,reactive_binding_rate_changes,5
arm_mean,20.91752441573228,51.51752441573228,9.68247558426772,tail8,30.6,reactive_binding_updates,5
arm_mean,0.0,0.0,0.0,tail8,0.0,recovery_nacks_generated,5
arm_mean,0.0,0.0,0.0,tail8,0.0,recovery_nacks_received,5
arm_mean,20.84368894207274,379.44368894207275,337.7563110579273,tail8,358.6,registrations,5
arm_mean,20.84368894207274,379.44368894207275,337.7563110579273,tail8,358.6,selected_registrations,5
arm_mean,0.8779890330850845,3.8779890330850844,2.1220109669149156,tail8,3.0,tie_binding_rate_changes,5
arm_mean,95.1093549764039,421.50935497640387,231.29064502359608,tail8,326.4,tie_binding_updates,5
arm_mean,0.0,0.0,0.0,tail8,0.0,timeout_recoveries,5
arm_mean,4.749355747811137,53.16758911608839,43.66887762046612,tail4,48.41823336827726,1BDP_to_1MB_fct_us_mean,5
paired_percent,0.18319361704917128,0.15545141649178884,-0.21093581760655372,tail4_minus_tail8,-0.027742200557382447,1BDP_to_1MB_fct_us_mean,5
arm_mean,15.977429460327894,149.51391946032786,117.55906053967206,tail4,133.53648999999996,1BDP_to_1MB_fct_us_p95,5
paired_percent,1.3868001876033758,1.8845258380407728,-0.8890745371659788,tail4_minus_tail8,0.4977256504373969,1BDP_to_1MB_fct_us_p95,5
arm_mean,24.489471539070173,249.9865075390702,201.00756446092987,tail4,225.49703600000004,1BDP_to_1MB_fct_us_p99,5
paired_percent,0.261200880955208,0.10813391825776317,-0.4142678436526528,tail4_minus_tail8,-0.15306696269744482,1BDP_to_1MB_fct_us_p99,5
arm_mean,4.856795354126119,194.25679535412613,184.54320464587389,tail4,189.4,1BDP_to_1MB_flow_count,5
paired_percent,0.0,0.0,0.0,tail4_minus_tail8,0.0,1BDP_to_1MB_flow_count,5
arm_mean,0.038094843245570185,1.3634970776197575,1.2873073911286173,tail4,1.3254022343741874,1BDP_to_1MB_slowdown_mean,5
paired_percent,0.2592691652190135,0.15030103106162102,-0.368237299376406,tail4_minus_tail8,-0.10896813415739248,1BDP_to_1MB_slowdown_mean,5
arm_mean,0.14988598662074315,2.181712595674974,1.8819406224334876,tail4,2.0318266090542307,1BDP_to_1MB_slowdown_p95,5
paired_percent,0.2451805471938756,0.11825769669036423,-0.372103397697387,tail4_minus_tail8,-0.12692285050351138,1BDP_to_1MB_slowdown_p95,5
arm_mean,0.20284871680073377,2.8927024809436928,2.487005047342225,tail4,2.689853764142959,1BDP_to_1MB_slowdown_p99,5
paired_percent,1.0999187074102243,0.8807971191299772,-1.3190402956904714,tail4_minus_tail8,-0.21912158828024716,1BDP_to_1MB_slowdown_p99,5
arm_mean,0.040681661024740495,9.243047090649265,9.161683768599785,tail4,9.202365429624525,8KB_to_1BDP_fct_us_mean,5
paired_percent,0.013138726494492855,0.017839434148977668,-0.00843801884000804,tail4_minus_tail8,0.004700707654484815,8KB_to_1BDP_fct_us_mean,5
arm_mean,0.09942688331831494,15.269236883318317,15.070383116681686,tail4,15.169810000000002,8KB_to_1BDP_fct_us_p95,5
paired_percent,0.08076984135573116,0.05167874165974888,-0.10986094105171344,tail4_minus_tail8,-0.02909109969598228,8KB_to_1BDP_fct_us_p95,5
arm_mean,0.6988699278853766,19.464473927885376,18.066734072114624,tail4,18.765604,8KB_to_1BDP_fct_us_p99,5
paired_percent,0.010073313731477658,0.006445180147053694,-0.013701447315901623,tail4_minus_tail8,-0.003628133584423964,8KB_to_1BDP_fct_us_p99,5
arm_mean,58.13984773478971,1637.1398477347898,1520.8601522652102,tail4,1579.0,8KB_to_1BDP_flow_count,5
paired_percent,0.0,0.0,0.0,tail4_minus_tail8,0.0,8KB_to_1BDP_flow_count,5
arm_mean,0.003599835400797015,1.0494652367772281,1.042265565975634,tail4,1.045865401376431,8KB_to_1BDP_slowdown_mean,5
paired_percent,0.01680640842520618,0.020093711526249003,-0.01351910532416336,tail4_minus_tail8,0.003287303101042821,8KB_to_1BDP_slowdown_mean,5
arm_mean,0.008062020072419634,1.192446611002967,1.1763225708581275,tail4,1.1843845909305473,8KB_to_1BDP_slowdown_p95,5
paired_percent,0.24946262967123983,0.34676029595914404,-0.1521649633833356,tail4_minus_tail8,0.09729766628790423,8KB_to_1BDP_slowdown_p95,5
arm_mean,0.042905339605324326,1.428113499860355,1.3423028206497065,tail4,1.3852081602550308,8KB_to_1BDP_slowdown_p99,5
paired_percent,0.0,0.0,0.0,tail4_minus_tail8,0.0,8KB_to_1BDP_slowdown_p99,5
arm_mean,23.946191026713162,221.49687719005541,173.60449513662908,tail4,197.55068616334225,aggregate_goodput_gbps,5
paired_percent,0.025158863700828375,0.012073540721613669,-0.03824418668004308,tail4_minus_tail8,-0.013085322979214706,aggregate_goodput_gbps,5
arm_mean,0.0,0.0,0.0,tail4,0.0,completion_releases,5
arm_mean,278.77782831317415,10468.275628313175,9910.719971686827,tail4,10189.497800000001,completion_span_us,5
paired_percent,0.025168004059418353,0.03825832560179901,-0.012077682517037693,tail4_minus_tail8,0.01309032154238066,completion_span_us,5
arm_mean,1.0388506336835697,2.23885063368357,0.1611493663164303,tail4,1.2,grant_binding_rate_changes,5
arm_mean,70.24241502851744,236.84241502851745,96.35758497148255,tail4,166.6,grant_binding_updates,5
paired_percent,40.46858368261307,153.03727907054156,72.10011170531543,tail4_minus_tail8,112.5686953879285,grant_binding_updates,5
arm_mean,54926.36582406995,364712.76582406997,254860.03417593008,tail4,309786.4,grant_bytes_sent,5
paired_percent,0.09042995325449076,0.10637711377998113,-0.07448279272900038,tail4_minus_tail8,0.015947160525490382,grant_bytes_sent,5
arm_mean,184.01276129865826,901.4127612986582,533.3872387013417,tail4,717.4,grant_event_rate_changes,5
paired_percent,0.5021665334918268,0.4841609741583463,-0.5201720928253073,tail4_minus_tail8,-0.01800555933348052,grant_event_rate_changes,5
arm_mean,584.3230406815953,3879.923040681595,2711.276959318405,tail4,3295.6,grants_received,5
paired_percent,0.09042995325449076,0.10637711377998113,-0.07448279272900038,tail4_minus_tail8,0.015947160525490382,grants_received,5
arm_mean,584.3230406815953,3879.923040681595,2711.276959318405,tail4,3295.6,grants_sent,5
paired_percent,0.09042995325449076,0.10637711377998113,-0.07448279272900038,tail4_minus_tail8,0.015947160525490382,grants_sent,5
arm_mean,20.311368457935725,266.0785160750272,225.45577915915578,tail4,245.7671476170915,gt_1MB_fct_us_mean,5
paired_percent,0.28542180804020506,0.455528638445429,-0.11531497763498114,tail4_minus_tail8,0.17010683040522392,gt_1MB_fct_us_mean,5
arm_mean,110.26416773790667,590.1761077379065,369.64777226209316,tail4,479.91193999999984,gt_1MB_fct_us_p95,5
paired_percent,0.5515387886470497,0.7198779830240545,-0.383199594270045,tail4_minus_tail8,0.1683391943770047,gt_1MB_fct_us_p95,5
arm_mean,180.31597156673845,801.3555895667386,440.7236464332617,tail4,621.0396180000001,gt_1MB_fct_us_p99,5
paired_percent,1.1972568725720292,1.2661732857241588,-1.1283404594198996,tail4_minus_tail8,0.06891641315212951,gt_1MB_fct_us_p99,5
arm_mean,15.696126006526931,100.29612600652692,68.90387399347307,tail4,84.6,gt_1MB_flow_count,5
paired_percent,0.0,0.0,0.0,tail4_minus_tail8,0.0,gt_1MB_flow_count,5
arm_mean,0.15124226048567244,1.9720846895537534,1.6696001685824085,tail4,1.820842429068081,gt_1MB_slowdown_mean,5
paired_percent,0.297601790803155,0.47123184147748476,-0.12397174012882528,tail4_minus_tail8,0.17363005067432974,gt_1MB_slowdown_mean,5
arm_mean,0.5062265299228871,3.7150840751698824,2.702631015324108,tail4,3.208857545246995,gt_1MB_slowdown_p95,5
paired_percent,0.523654214940995,0.7150624382268549,-0.3322459916551351,tail4_minus_tail8,0.19140822328585988,gt_1MB_slowdown_p95,5
arm_mean,1.050177934567621,5.0698822053280646,2.969526336192822,tail4,4.019704270760443,gt_1MB_slowdown_p99,5
paired_percent,1.1374182272583981,1.260649558528695,-1.0141868959881013,tail4_minus_tail8,0.12323133127029691,gt_1MB_slowdown_p99,5
arm_mean,0.0,8.0,8.0,tail4,8.0,guard_ack_interval_packets,5
paired_percent,0.0,0.0,0.0,tail4_minus_tail8,0.0,guard_ack_interval_packets,5
arm_mean,0.0,0.0,0.0,tail4,0.0,guard_adaptive_grant_updates,5
arm_mean,0.0,1.0,1.0,tail4,1.0,guard_fixed_window,5
paired_percent,0.0,0.0,0.0,tail4_minus_tail8,0.0,guard_fixed_window,5
arm_mean,0.0,1.0,1.0,tail4,1.0,guard_grant_refresh_bdps,5
paired_percent,0.0,0.0,0.0,tail4_minus_tail8,0.0,guard_grant_refresh_bdps,5
