analysis,ci95_half_width,ci95_high,ci95_low,comparison,mean,metric,n
arm_mean,336.6517257882764,2647.4517257882767,1974.1482742117237,adaptive_off,2310.8,guard_remaining_refresh_events,5
arm_mean,0.0,1.0,1.0,adaptive_off,1.0,guard_sender_srpt_enabled,5
arm_mean,16.060241055041367,139.46024105504137,107.33975894495865,adaptive_off,123.4,guard_sender_srpt_forced_rr,5
arm_mean,7937.451518508274,47227.85151850827,31352.948481491727,adaptive_off,39290.4,guard_sender_srpt_non_rr,5
arm_mean,22824.15921060781,282533.7592106078,236885.4407893922,adaptive_off,259709.6,guard_sender_srpt_selections,5
arm_mean,0.0,64.0,64.0,adaptive_off,64.0,guard_srpt_quantum_packets,5
arm_mean,0.0,8.0,8.0,adaptive_off,8.0,guard_tail_bypass_bdps,5
arm_mean,0.0,1.0,1.0,adaptive_off,1.0,guard_tail_bypass_enabled,5
arm_mean,874.918868870916,15725.318868870916,13975.481131129083,adaptive_off,14850.4,guard_tail_bypass_feedbacks,5
arm_mean,15.949462841482621,385.9494628414826,354.0505371585174,adaptive_off,370.0,guard_tail_bypass_flows,5
arm_mean,0.0,0.95,0.95,adaptive_off,0.95,guard_target_floor,5
arm_mean,32.681955064176,76.281955064176,10.918044935824,adaptive_off,43.6,hpcc_actual_rate_changes,5
arm_mean,0.0,0.0,0.0,adaptive_off,0.0,hpcc_fast_computations,5
arm_mean,358.39873676476265,2033.7987367647627,1317.0012632352375,adaptive_off,1675.4,hpcc_feedback_updates,5
arm_mean,62.223349751219025,453.623349751219,329.17665024878096,adaptive_off,391.4,hpcc_full_computations,5
arm_mean,62.223349751219025,453.623349751219,329.17665024878096,adaptive_off,391.4,hpcc_rate_updates_applied,5
arm_mean,64.05710751216229,511.0571075121623,382.9428924878377,adaptive_off,447.0,hpcc_valid_feedback,5
arm_mean,2786.425921813442,36492.82592181344,30919.97407818656,adaptive_off,33706.4,int_hops_after_strip,5
arm_mean,5172.101835463237,70126.50183546323,59782.29816453676,adaptive_off,64954.4,int_hops_before_strip,5
arm_mean,2777.043642247139,34025.04364224714,28470.95635775286,adaptive_off,31248.0,int_records_stripped,5
arm_mean,0.0,0.0,0.0,adaptive_off,0.0,irn_nacks_generated,5
arm_mean,0.0,0.0,0.0,adaptive_off,0.0,irn_nacks_received,5
arm_mean,0.0,0.0,0.0,adaptive_off,0.0,irn_retransmit_bytes,5
arm_mean,0.0,0.0,0.0,adaptive_off,0.0,irn_retransmit_packets,5
arm_mean,0.018481016353188082,7.00855692636429,6.971594893657914,adaptive_off,6.990075910011102,le_8KB_fct_us_mean,5
arm_mean,0.018502178935056943,9.145522178935055,9.108517821064941,adaptive_off,9.127019999999998,le_8KB_fct_us_p95,5
arm_mean,0.06701513815215167,9.477319138152152,9.343288861847848,adaptive_off,9.410304,le_8KB_fct_us_p99,5
arm_mean,97.42276454751725,4371.622764547517,4176.777235452482,adaptive_off,4274.2,le_8KB_flow_count,5
arm_mean,0.0013031472097326897,1.0123237276479595,1.0097174332284942,adaptive_off,1.0110205804382268,le_8KB_slowdown_mean,5
arm_mean,0.004110991369628194,1.0441228606615258,1.0359008779222694,adaptive_off,1.0400118692918976,le_8KB_slowdown_p95,5
arm_mean,0.007169380031603011,1.0894642302131057,1.0751254701498996,adaptive_off,1.0822948501815026,le_8KB_slowdown_p99,5
arm_mean,0.23086559949665758,2.088682500207456,1.6269513012141406,adaptive_off,1.857816900710798,long_to_small_slowdown_mean_ratio,5
arm_mean,0.6800873806582569,5.080087380658258,3.7199126193417436,adaptive_off,4.4,max_active_flows,5
arm_mean,1.056407630674036,13.357411665231407,11.244596403883335,adaptive_off,12.301004034557371,overall_fct_us_mean,5
arm_mean,0.7143762723345016,17.6067662723345,16.178013727665498,adaptive_off,16.89239,overall_fct_us_p95,5
arm_mean,33.05176966166615,216.13569766166623,150.03215833833391,adaptive_off,183.08392800000007,overall_fct_us_p99,5
arm_mean,95.71288626154227,6301.712886261542,6110.287113738458,adaptive_off,6206.0,overall_flow_count,5
arm_mean,0.007736368117089516,1.0506042711817745,1.0351315349475956,adaptive_off,1.042867903064685,overall_slowdown_mean,5
arm_mean,0.021428829398903847,1.1822547553555047,1.1393970965576972,adaptive_off,1.160825925956601,overall_slowdown_p95,5
