analysis,workload,comparison,metric,n,mean,ci95_low,ci95_high,ci95_half_width
arm_mean,AliStorage2019,no_tail,guard_adaptive_grant_updates,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_tail,guard_fixed_window,5,1.0,1.0,1.0,0.0
arm_mean,AliStorage2019,no_tail,guard_grant_refresh_bdps,5,1.0,1.0,1.0,0.0
arm_mean,AliStorage2019,no_tail,guard_long_acks_suppressed,5,275271.4,255494.00510464987,295048.7948953502,19777.394895350142
arm_mean,AliStorage2019,no_tail,guard_min_share_fraction,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_tail,guard_one_rtt_acks_suppressed,5,83281.8,81608.71330419388,84954.88669580613,1673.0866958061197
arm_mean,AliStorage2019,no_tail,guard_one_rtt_bypass_enabled,5,1.0,1.0,1.0,0.0
arm_mean,AliStorage2019,no_tail,guard_one_rtt_bypass_feedbacks,5,9165.2,9064.023810815957,9266.376189184044,101.17618918404409
arm_mean,AliStorage2019,no_tail,guard_one_rtt_bypass_flows,5,9165.2,9064.023810815957,9266.376189184044,101.17618918404409
arm_mean,AliStorage2019,no_tail,guard_rebalance_events,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_tail,guard_remaining_aware,5,1.0,1.0,1.0,0.0
arm_mean,AliStorage2019,no_tail,guard_remaining_exponent,5,1.0,1.0,1.0,0.0
arm_mean,AliStorage2019,no_tail,guard_remaining_refresh_events,5,3702.2,3487.7883189340355,3916.611681065964,214.41168106596425
arm_mean,AliStorage2019,no_tail,guard_sender_srpt_enabled,5,1.0,1.0,1.0,0.0
arm_mean,AliStorage2019,no_tail,guard_sender_srpt_forced_rr,5,63.6,53.11547272213757,74.08452727786243,10.48452727786243
arm_mean,AliStorage2019,no_tail,guard_sender_srpt_non_rr,5,23541.8,18838.97507659759,28244.624923402407,4702.824923402407
arm_mean,AliStorage2019,no_tail,guard_sender_srpt_selections,5,407906.4,385029.91876620345,430782.8812337966,22876.481233796578
arm_mean,AliStorage2019,no_tail,guard_srpt_quantum_packets,5,64.0,64.0,64.0,0.0
arm_mean,AliStorage2019,no_tail,guard_tail_bypass_bdps,5,8.0,8.0,8.0,0.0
arm_mean,AliStorage2019,no_tail,guard_tail_bypass_enabled,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_tail,guard_tail_bypass_feedbacks,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_tail,guard_tail_bypass_flows,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_tail,hpcc_actual_rate_changes,5,537.4,313.3551583430409,761.444841656959,224.0448416569591
arm_mean,AliStorage2019,no_tail,hpcc_fast_computations,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_tail,hpcc_feedback_updates,5,5521.8,5080.314321758988,5963.285678241013,441.4856782410122
arm_mean,AliStorage2019,no_tail,hpcc_full_computations,5,1758.0,1461.486581570251,2054.513418429749,296.51341842974904
arm_mean,AliStorage2019,no_tail,hpcc_rate_updates_applied,5,1758.0,1461.486581570251,2054.513418429749,296.51341842974904
arm_mean,AliStorage2019,no_tail,hpcc_valid_feedback,5,1997.4,1689.38397801,2305.4160219900004,308.0160219900001
arm_mean,AliStorage2019,no_tail,int_hops_after_strip,5,51570.4,46530.32190004797,56610.47809995203,5040.0780999520275
arm_mean,AliStorage2019,no_tail,int_hops_before_strip,5,100923.6,93134.7240521487,108712.47594785132,7788.875947851307
arm_mean,AliStorage2019,no_tail,int_records_stripped,5,49353.2,46519.26663636363,52187.13336363636,2833.933363636367
arm_mean,AliStorage2019,no_tail,irn_nacks_generated,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_tail,irn_nacks_received,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_tail,irn_retransmit_bytes,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_tail,irn_retransmit_packets,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_tail,le_8KB_fct_us_mean,5,6.810250675874068,6.782827401607672,6.837673950140464,0.027423274266396368
arm_mean,AliStorage2019,no_tail,le_8KB_fct_us_p95,5,9.1092,9.09711688027966,9.121283119720339,0.012083119720338303
arm_mean,AliStorage2019,no_tail,le_8KB_fct_us_p99,5,9.368782,9.348218116551756,9.389345883448243,0.020563883448243246
arm_mean,AliStorage2019,no_tail,le_8KB_flow_count,5,6768.4,6682.7314826511065,6854.068517348893,85.66851734889346
arm_mean,AliStorage2019,no_tail,le_8KB_slowdown_mean,5,1.0079210849080933,1.0073935112437697,1.0084486585724168,0.0005275736643236175
arm_mean,AliStorage2019,no_tail,le_8KB_slowdown_p95,5,1.0304537351879024,1.029176790624409,1.0317306797513959,0.0012769445634935117
arm_mean,AliStorage2019,no_tail,le_8KB_slowdown_p99,5,1.0664192037220581,1.064050613419971,1.0687877940241453,0.002368590302087053
arm_mean,AliStorage2019,no_tail,long_to_small_slowdown_mean_ratio,5,1.6562064773867753,1.5070194192783992,1.8053935354951514,0.14918705810837612
arm_mean,AliStorage2019,no_tail,max_active_flows,5,3.4,2.719912619341743,4.080087380658257,0.6800873806582569
arm_mean,AliStorage2019,no_tail,overall_fct_us_mean,5,11.717376843694833,10.953887111454792,12.480866575934874,0.7634897322400408
arm_mean,AliStorage2019,no_tail,overall_fct_us_p95,5,15.519199999999994,15.239439695632967,15.798960304367021,0.2797603043670274
arm_mean,AliStorage2019,no_tail,overall_fct_us_p99,5,168.36001200000035,153.10681438286,183.6132096171407,15.253197617140353
arm_mean,AliStorage2019,no_tail,overall_flow_count,5,9744.4,9648.094568001248,9840.705431998751,96.30543199875206
arm_mean,AliStorage2019,no_tail,overall_slowdown_mean,5,1.032309587945975,1.0258336395645893,1.0387855363273606,0.0064759483813857524
arm_mean,AliStorage2019,no_tail,overall_slowdown_p95,5,1.1051247237016737,1.100143654594525,1.1101057928088225,0.004981069107148711
arm_mean,AliStorage2019,no_tail,overall_slowdown_p99,5,1.499807865803945,1.3276713417529478,1.6719443898549424,0.17213652405099744
arm_mean,AliStorage2019,no_tail,pfc_pause_events,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_tail,pfc_resume_events,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_tail,proactive_releases,5,579.0,547.4412096723394,610.5587903276606,31.558790327660606
arm_mean,AliStorage2019,no_tail,queue_bytes_max,5,382305.6,336507.0082068316,428104.1917931684,45798.5917931684
arm_mean,AliStorage2019,no_tail,queue_bytes_mean,5,2323.5443999999998,1538.4089827015846,3108.679817298415,785.1354172984151
arm_mean,AliStorage2019,no_tail,queue_bytes_p95,5,310.8,-254.953678627049,876.5536786270491,565.753678627049
arm_mean,AliStorage2019,no_tail,queue_bytes_p99,5,88726.0,55565.9819222798,121886.01807772019,33160.0180777202
arm_mean,AliStorage2019,no_tail,queue_sample_count,5,400020.0,400020.0,400020.0,0.0
arm_mean,AliStorage2019,no_tail,reactive_binding_rate_changes,5,497.6,294.092823727294,701.107176272706,203.50717627270606
arm_mean,AliStorage2019,no_tail,reactive_binding_updates,5,497.6,294.092823727294,701.107176272706,203.50717627270606
arm_mean,AliStorage2019,no_tail,recovery_nacks_generated,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_tail,recovery_nacks_received,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_tail,registrations,5,579.2,547.4779755612767,610.9220244387234,31.722024438723352
arm_mean,AliStorage2019,no_tail,selected_registrations,5,579.2,547.4779755612767,610.9220244387234,31.722024438723352
arm_mean,AliStorage2019,no_tail,tie_binding_rate_changes,5,32.0,18.313505475875257,45.68649452412474,13.686494524124743
arm_mean,AliStorage2019,no_tail,tie_binding_updates,5,1109.2,990.5531736474423,1227.8468263525576,118.64682635255765
arm_mean,AliStorage2019,no_tail,timeout_recoveries,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_remaining,1BDP_to_1MB_fct_us_mean,5,45.99809491807042,41.53362913274618,50.462560703394665,4.464465785324242
arm_mean,AliStorage2019,no_remaining,1BDP_to_1MB_fct_us_p95,5,130.24406,108.52383128501309,151.96428871498688,21.7202287149869
arm_mean,AliStorage2019,no_remaining,1BDP_to_1MB_fct_us_p99,5,224.39870600000012,162.6387128020665,286.15869919793374,61.75999319793364
arm_mean,AliStorage2019,no_remaining,1BDP_to_1MB_flow_count,5,297.6,276.64565541069845,318.5543445893016,20.954344589301556
arm_mean,AliStorage2019,no_remaining,1BDP_to_1MB_slowdown_mean,5,1.2635320932661018,1.2120323883477566,1.315031798184447,0.05149970491834531
arm_mean,AliStorage2019,no_remaining,1BDP_to_1MB_slowdown_p95,5,1.9529898726814907,1.6980148776956105,2.207964867667371,0.25497499498588005
arm_mean,AliStorage2019,no_remaining,1BDP_to_1MB_slowdown_p99,5,2.782157376390633,2.213871985159305,3.3504427676219612,0.568285391231328
arm_mean,AliStorage2019,no_remaining,8KB_to_1BDP_fct_us_mean,5,8.87282093300303,8.785084978884269,8.960556887121792,0.08773595411876074
arm_mean,AliStorage2019,no_remaining,8KB_to_1BDP_fct_us_p95,5,14.42813,14.23098752064809,14.625272479351908,0.19714247935190798
arm_mean,AliStorage2019,no_remaining,8KB_to_1BDP_fct_us_p99,5,18.025972,17.632784276410725,18.419159723589274,0.3931877235892765
arm_mean,AliStorage2019,no_remaining,8KB_to_1BDP_flow_count,5,2543.2,2472.5374265877554,2613.8625734122443,70.66257341224427
arm_mean,AliStorage2019,no_remaining,8KB_to_1BDP_slowdown_mean,5,1.0320037748831907,1.030264897769676,1.0337426519967055,0.0017388771135147057
arm_mean,AliStorage2019,no_remaining,8KB_to_1BDP_slowdown_p95,5,1.1293327721393023,1.1245181373641566,1.134147406914448,0.0048146347751457375
arm_mean,AliStorage2019,no_remaining,8KB_to_1BDP_slowdown_p99,5,1.3180187648827968,1.2872413706292531,1.3487961591363404,0.03077739425354369
arm_mean,AliStorage2019,no_remaining,aggregate_goodput_gbps,5,160.86449218586245,152.03640678043476,169.69257759129013,8.828085405427691
arm_mean,AliStorage2019,no_remaining,completion_releases,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_remaining,completion_span_us,5,20042.2994,19975.49465928381,20109.10414071619,66.80474071619206
arm_mean,AliStorage2019,no_remaining,grant_binding_rate_changes,5,1.4,-0.26586706311867925,3.065867063118679,1.6658670631186792
arm_mean,AliStorage2019,no_remaining,grant_binding_updates,5,43.6,15.006659069005721,72.19334093099428,28.59334093099428
arm_mean,AliStorage2019,no_remaining,grant_bytes_sent,5,68319.2,61846.225011020426,74792.17498897956,6472.974988979569
arm_mean,AliStorage2019,no_remaining,grant_event_rate_changes,5,205.2,150.88944071709685,259.51055928290316,54.31055928290314
arm_mean,AliStorage2019,no_remaining,grants_received,5,726.8,657.9385639470258,795.6614360529741,68.86143605297413
arm_mean,AliStorage2019,no_remaining,grants_sent,5,726.8,657.9385639470258,795.6614360529741,68.86143605297413
arm_mean,AliStorage2019,no_remaining,gt_1MB_fct_us_mean,5,227.4616170974858,204.0279163583724,250.8953178365992,23.433700739113384
arm_mean,AliStorage2019,no_remaining,gt_1MB_fct_us_p95,5,446.76332,354.21636348419537,539.3102765158046,92.54695651580464
arm_mean,AliStorage2019,no_remaining,gt_1MB_fct_us_p99,5,603.9475480000001,447.20263689716205,760.6924591028381,156.74491110283805
arm_mean,AliStorage2019,no_remaining,gt_1MB_flow_count,5,135.2,123.63851452880962,146.76148547119035,11.56148547119037
arm_mean,AliStorage2019,no_remaining,gt_1MB_slowdown_mean,5,1.6634650403375235,1.5135891382979376,1.8133409423771094,0.14987590203958578
arm_mean,AliStorage2019,no_remaining,gt_1MB_slowdown_p95,5,3.060295691968471,2.5288647306567644,3.5917266532801775,0.5314309613117065
arm_mean,AliStorage2019,no_remaining,gt_1MB_slowdown_p99,5,3.995093155675259,2.8945615893602814,5.095624721990237,1.1005315663149777
arm_mean,AliStorage2019,no_remaining,guard_ack_interval_packets,5,8.0,8.0,8.0,0.0
arm_mean,AliStorage2019,no_remaining,guard_adaptive_grant_updates,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_remaining,guard_fixed_window,5,1.0,1.0,1.0,0.0
arm_mean,AliStorage2019,no_remaining,guard_grant_refresh_bdps,5,1.0,1.0,1.0,0.0
arm_mean,AliStorage2019,no_remaining,guard_long_acks_suppressed,5,275271.4,255494.00510464987,295048.7948953502,19777.394895350142
arm_mean,AliStorage2019,no_remaining,guard_min_share_fraction,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_remaining,guard_one_rtt_acks_suppressed,5,83281.8,81608.71330419388,84954.88669580613,1673.0866958061197
arm_mean,AliStorage2019,no_remaining,guard_one_rtt_bypass_enabled,5,1.0,1.0,1.0,0.0
arm_mean,AliStorage2019,no_remaining,guard_one_rtt_bypass_feedbacks,5,9165.2,9064.023810815957,9266.376189184044,101.17618918404409
arm_mean,AliStorage2019,no_remaining,guard_one_rtt_bypass_flows,5,9165.2,9064.023810815957,9266.376189184044,101.17618918404409
arm_mean,AliStorage2019,no_remaining,guard_rebalance_events,5,3.2,0.3685704460354504,6.03142955396455,2.8314295539645498
arm_mean,AliStorage2019,no_remaining,guard_remaining_aware,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_remaining,guard_remaining_exponent,5,1.0,1.0,1.0,0.0
arm_mean,AliStorage2019,no_remaining,guard_remaining_refresh_events,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_remaining,guard_sender_srpt_enabled,5,1.0,1.0,1.0,0.0
arm_mean,AliStorage2019,no_remaining,guard_sender_srpt_forced_rr,5,71.6,59.89933428313327,83.30066571686672,11.700665716866721
arm_mean,AliStorage2019,no_remaining,guard_sender_srpt_non_rr,5,23927.2,19601.79227256255,28252.60772743745,4325.40772743745
arm_mean,AliStorage2019,no_remaining,guard_sender_srpt_selections,5,407906.4,385029.91876620345,430782.8812337966,22876.481233796578
arm_mean,AliStorage2019,no_remaining,guard_srpt_quantum_packets,5,64.0,64.0,64.0,0.0
arm_mean,AliStorage2019,no_remaining,guard_tail_bypass_bdps,5,8.0,8.0,8.0,0.0
arm_mean,AliStorage2019,no_remaining,guard_tail_bypass_enabled,5,1.0,1.0,1.0,0.0
arm_mean,AliStorage2019,no_remaining,guard_tail_bypass_feedbacks,5,22990.0,21277.084798791966,24702.915201208034,1712.9152012080333
arm_mean,AliStorage2019,no_remaining,guard_tail_bypass_flows,5,579.2,547.4779755612767,610.9220244387234,31.722024438723352
arm_mean,AliStorage2019,no_remaining,hpcc_actual_rate_changes,5,154.6,83.81643920712915,225.38356079287084,70.78356079287084
arm_mean,AliStorage2019,no_remaining,hpcc_fast_computations,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_remaining,hpcc_feedback_updates,5,2537.0,2352.146294889647,2721.853705110353,184.8537051103531
arm_mean,AliStorage2019,no_remaining,hpcc_full_computations,5,538.2,434.2170339899747,642.1829660100254,103.98296601002535
arm_mean,AliStorage2019,no_remaining,hpcc_rate_updates_applied,5,538.2,434.2170339899747,642.1829660100254,103.98296601002535
arm_mean,AliStorage2019,no_remaining,hpcc_valid_feedback,5,625.2,507.95180473088385,742.4481952691162,117.2481952691162
arm_mean,AliStorage2019,no_remaining,int_hops_after_strip,5,51570.4,46530.32190004797,56610.47809995203,5040.0780999520275
arm_mean,AliStorage2019,no_remaining,int_hops_before_strip,5,100923.6,93134.7240521487,108712.47594785132,7788.875947851307
arm_mean,AliStorage2019,no_remaining,int_records_stripped,5,49353.2,46519.26663636363,52187.13336363636,2833.933363636367
arm_mean,AliStorage2019,no_remaining,irn_nacks_generated,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_remaining,irn_nacks_received,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_remaining,irn_retransmit_bytes,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_remaining,irn_retransmit_packets,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_remaining,le_8KB_fct_us_mean,5,6.810581773807027,6.783260325363233,6.837903222250822,0.02732144844379492
arm_mean,AliStorage2019,no_remaining,le_8KB_fct_us_p95,5,9.11055,9.10174709262735,9.11935290737265,0.00880290737264869
arm_mean,AliStorage2019,no_remaining,le_8KB_fct_us_p99,5,9.366296,9.344658109283545,9.387933890716456,0.021637890716455336
arm_mean,AliStorage2019,no_remaining,le_8KB_flow_count,5,6768.4,6682.7314826511065,6854.068517348893,85.66851734889346
arm_mean,AliStorage2019,no_remaining,le_8KB_slowdown_mean,5,1.00795827431765,1.00741440127908,1.0085021473562201,0.0005438730385701442
arm_mean,AliStorage2019,no_remaining,le_8KB_slowdown_p95,5,1.0306605473542434,1.0295528610310227,1.031768233677464,0.001107686323220686
arm_mean,AliStorage2019,no_remaining,le_8KB_slowdown_p99,5,1.0658051947411087,1.0635434139880624,1.068066975494155,0.0022617807530462284
arm_mean,AliStorage2019,no_remaining,long_to_small_slowdown_mean_ratio,5,1.650293854835024,1.5023881997464301,1.798199509923618,0.1479056550885939
arm_mean,AliStorage2019,no_remaining,max_active_flows,5,3.4,2.719912619341743,4.080087380658257,0.6800873806582569
arm_mean,AliStorage2019,no_remaining,overall_fct_us_mean,5,11.61599569001686,10.918042824389552,12.313948555644167,0.6979528656273075
arm_mean,AliStorage2019,no_remaining,overall_fct_us_p95,5,15.608890000000011,15.335651234871325,15.882128765128698,0.27323876512868595
arm_mean,AliStorage2019,no_remaining,overall_fct_us_p99,5,166.39606000000023,153.89291796454492,178.89920203545555,12.503142035455317
arm_mean,AliStorage2019,no_remaining,overall_flow_count,5,9744.4,9648.094568001248,9840.705431998751,96.30543199875206
arm_mean,AliStorage2019,no_remaining,overall_slowdown_mean,5,1.0311908083652377,1.0263719850693862,1.0360096316610892,0.004818823295851394
arm_mean,AliStorage2019,no_remaining,overall_slowdown_p95,5,1.107622619737176,1.1027170098742065,1.1125282296001453,0.004905609862969488
arm_mean,AliStorage2019,no_remaining,overall_slowdown_p99,5,1.5547751759414807,1.3668378559705465,1.742712495912415,0.18793731997093424
arm_mean,AliStorage2019,no_remaining,pfc_pause_events,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_remaining,pfc_resume_events,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_remaining,proactive_releases,5,579.2,547.4779755612767,610.9220244387234,31.722024438723352
arm_mean,AliStorage2019,no_remaining,queue_bytes_max,5,415726.0,335168.21067185747,496283.78932814253,80557.78932814253
arm_mean,AliStorage2019,no_remaining,queue_bytes_mean,5,2594.2022,1768.8141165137201,3419.59028348628,825.38808348628
arm_mean,AliStorage2019,no_remaining,queue_bytes_p95,5,698.6,-407.8332657124689,1805.033265712469,1106.433265712469
arm_mean,AliStorage2019,no_remaining,queue_bytes_p99,5,97958.8,66205.02963679029,129712.57036320971,31753.770363209707
arm_mean,AliStorage2019,no_remaining,queue_sample_count,5,400020.0,400020.0,400020.0,0.0
arm_mean,AliStorage2019,no_remaining,reactive_binding_rate_changes,5,147.0,79.40624786916916,214.59375213083084,67.59375213083084
arm_mean,AliStorage2019,no_remaining,reactive_binding_updates,5,147.0,79.40624786916916,214.59375213083084,67.59375213083084
arm_mean,AliStorage2019,no_remaining,recovery_nacks_generated,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_remaining,recovery_nacks_received,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_remaining,registrations,5,579.2,547.4779755612767,610.9220244387234,31.722024438723352
arm_mean,AliStorage2019,no_remaining,selected_registrations,5,579.2,547.4779755612767,610.9220244387234,31.722024438723352
arm_mean,AliStorage2019,no_remaining,tie_binding_rate_changes,5,6.2,3.9788439158417614,8.42115608415824,2.2211560841582387
arm_mean,AliStorage2019,no_remaining,tie_binding_updates,5,347.6,293.6726013376278,401.52739866237226,53.92739866237222
arm_mean,AliStorage2019,no_remaining,timeout_recoveries,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_ack_coalescing,1BDP_to_1MB_fct_us_mean,5,44.858747417958284,40.32170361621548,49.39579121970109,4.537043801742803
arm_mean,AliStorage2019,no_ack_coalescing,1BDP_to_1MB_fct_us_p95,5,124.70107999999996,101.94319284100071,147.4589671589992,22.75788715899925
arm_mean,AliStorage2019,no_ack_coalescing,1BDP_to_1MB_fct_us_p99,5,232.2956200000001,163.65843084301207,300.9328091569881,68.63718915698803
arm_mean,AliStorage2019,no_ack_coalescing,1BDP_to_1MB_flow_count,5,297.6,276.64565541069845,318.5543445893016,20.954344589301556
arm_mean,AliStorage2019,no_ack_coalescing,1BDP_to_1MB_slowdown_mean,5,1.2293909684522324,1.1815144031610891,1.2772675337433756,0.047876565291143154
arm_mean,AliStorage2019,no_ack_coalescing,1BDP_to_1MB_slowdown_p95,5,1.8242707096364588,1.582345927263507,2.0661954920094106,0.24192478237295184
arm_mean,AliStorage2019,no_ack_coalescing,1BDP_to_1MB_slowdown_p99,5,2.7331472743620266,2.1097661908112517,3.3565283579128016,0.6233810835507749
arm_mean,AliStorage2019,no_ack_coalescing,8KB_to_1BDP_fct_us_mean,5,8.90270375424548,8.812854872669964,8.992552635820994,0.08984888157551463
arm_mean,AliStorage2019,no_ack_coalescing,8KB_to_1BDP_fct_us_p95,5,14.544139999999999,14.286689348421493,14.801590651578504,0.25745065157850494
arm_mean,AliStorage2019,no_ack_coalescing,8KB_to_1BDP_fct_us_p99,5,18.359402,18.01493381131076,18.703870188689237,0.34446818868923645
arm_mean,AliStorage2019,no_ack_coalescing,8KB_to_1BDP_flow_count,5,2543.2,2472.5374265877554,2613.8625734122443,70.66257341224427
arm_mean,AliStorage2019,no_ack_coalescing,8KB_to_1BDP_slowdown_mean,5,1.0351867853965602,1.0333218179397041,1.0370517528534162,0.0018649674568559666
arm_mean,AliStorage2019,no_ack_coalescing,8KB_to_1BDP_slowdown_p95,5,1.1373143764308293,1.1330881726945332,1.1415405801671255,0.004226203736296078
arm_mean,AliStorage2019,no_ack_coalescing,8KB_to_1BDP_slowdown_p99,5,1.302183169764716,1.2729142514192178,1.331452088110214,0.029268918345498104
arm_mean,AliStorage2019,no_ack_coalescing,aggregate_goodput_gbps,5,160.8531566389311,151.97921001643135,169.72710326143084,8.873946622499753
arm_mean,AliStorage2019,no_ack_coalescing,completion_releases,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_ack_coalescing,completion_span_us,5,20043.8676,19977.204767129515,20110.530432870488,66.66283287048626
arm_mean,AliStorage2019,no_ack_coalescing,grant_binding_rate_changes,5,1.0,-1.1506251308180344,3.1506251308180344,2.1506251308180344
arm_mean,AliStorage2019,no_ack_coalescing,grant_binding_updates,5,43.8,10.791815762595007,76.80818423740499,33.00818423740499
arm_mean,AliStorage2019,no_ack_coalescing,grant_bytes_sent,5,454753.2,404090.7863313394,505415.61366866063,50662.41366866059
arm_mean,AliStorage2019,no_ack_coalescing,grant_event_rate_changes,5,945.8,447.3810068153565,1444.2189931846433,498.41899318464345
arm_mean,AliStorage2019,no_ack_coalescing,grants_received,5,4837.8,4298.838152461058,5376.761847538943,538.9618475389425
arm_mean,AliStorage2019,no_ack_coalescing,grants_sent,5,4837.8,4298.838152461058,5376.761847538943,538.9618475389425
arm_mean,AliStorage2019,no_ack_coalescing,gt_1MB_fct_us_mean,5,227.84950395036793,204.5584719018118,251.14053599892407,23.291032048556147
arm_mean,AliStorage2019,no_ack_coalescing,gt_1MB_fct_us_p95,5,480.21378999999996,394.66362251389313,565.7639574861067,85.55016748610682
arm_mean,AliStorage2019,no_ack_coalescing,gt_1MB_fct_us_p99,5,591.9919379999999,482.65679943397174,701.327076566028,109.33513856602816
arm_mean,AliStorage2019,no_ack_coalescing,gt_1MB_flow_count,5,135.2,123.63851452880962,146.76148547119035,11.56148547119037
arm_mean,AliStorage2019,no_ack_coalescing,gt_1MB_slowdown_mean,5,1.6619166208236287,1.5141800136114816,1.8096532280357758,0.14773660721214707
arm_mean,AliStorage2019,no_ack_coalescing,gt_1MB_slowdown_p95,5,3.2155482953001986,2.6977476148826405,3.7333489757177567,0.5178006804175582
arm_mean,AliStorage2019,no_ack_coalescing,gt_1MB_slowdown_p99,5,4.065453433169516,3.344691946807978,4.786214919531054,0.7207614863615384
arm_mean,AliStorage2019,no_ack_coalescing,guard_ack_interval_packets,5,1.0,1.0,1.0,0.0
arm_mean,AliStorage2019,no_ack_coalescing,guard_adaptive_grant_updates,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_ack_coalescing,guard_fixed_window,5,1.0,1.0,1.0,0.0
arm_mean,AliStorage2019,no_ack_coalescing,guard_grant_refresh_bdps,5,1.0,1.0,1.0,0.0
arm_mean,AliStorage2019,no_ack_coalescing,guard_long_acks_suppressed,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_ack_coalescing,guard_min_share_fraction,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_ack_coalescing,guard_one_rtt_acks_suppressed,5,83281.8,81608.71330419388,84954.88669580613,1673.0866958061197
arm_mean,AliStorage2019,no_ack_coalescing,guard_one_rtt_bypass_enabled,5,1.0,1.0,1.0,0.0
arm_mean,AliStorage2019,no_ack_coalescing,guard_one_rtt_bypass_feedbacks,5,9165.2,9064.023810815957,9266.376189184044,101.17618918404409
arm_mean,AliStorage2019,no_ack_coalescing,guard_one_rtt_bypass_flows,5,9165.2,9064.023810815957,9266.376189184044,101.17618918404409
arm_mean,AliStorage2019,no_ack_coalescing,guard_rebalance_events,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_ack_coalescing,guard_remaining_aware,5,1.0,1.0,1.0,0.0
arm_mean,AliStorage2019,no_ack_coalescing,guard_remaining_exponent,5,1.0,1.0,1.0,0.0
arm_mean,AliStorage2019,no_ack_coalescing,guard_remaining_refresh_events,5,3705.8,3491.007559949418,3920.5924400505824,214.79244005058212
arm_mean,AliStorage2019,no_ack_coalescing,guard_sender_srpt_enabled,5,1.0,1.0,1.0,0.0
arm_mean,AliStorage2019,no_ack_coalescing,guard_sender_srpt_forced_rr,5,167.8,130.74303774205748,204.85696225794254,37.056962257942544
arm_mean,AliStorage2019,no_ack_coalescing,guard_sender_srpt_non_rr,5,24062.2,19775.635315381358,28348.764684618644,4286.564684618643
arm_mean,AliStorage2019,no_ack_coalescing,guard_sender_srpt_selections,5,407906.4,385029.91876620345,430782.8812337966,22876.481233796578
arm_mean,AliStorage2019,no_ack_coalescing,guard_srpt_quantum_packets,5,64.0,64.0,64.0,0.0
arm_mean,AliStorage2019,no_ack_coalescing,guard_tail_bypass_bdps,5,8.0,8.0,8.0,0.0
arm_mean,AliStorage2019,no_ack_coalescing,guard_tail_bypass_enabled,5,1.0,1.0,1.0,0.0
arm_mean,AliStorage2019,no_ack_coalescing,guard_tail_bypass_feedbacks,5,179808.8,166185.67286380613,193431.92713619384,13623.12713619386
arm_mean,AliStorage2019,no_ack_coalescing,guard_tail_bypass_flows,5,579.2,547.4779755612767,610.9220244387234,31.722024438723352
arm_mean,AliStorage2019,no_ack_coalescing,hpcc_actual_rate_changes,5,175.4,105.22346195392737,245.57653804607264,70.17653804607264
arm_mean,AliStorage2019,no_ack_coalescing,hpcc_fast_computations,5,0.0,0.0,0.0,0.0
arm_mean,AliStorage2019,no_ack_coalescing,hpcc_feedback_updates,5,2626.0,2410.1200108387666,2841.8799891612334,215.87998916123365
arm_mean,AliStorage2019,no_ack_coalescing,hpcc_full_computations,5,568.4,451.721236437775,685.0787635622249,116.67876356222493
arm_mean,AliStorage2019,no_ack_coalescing,hpcc_rate_updates_applied,5,568.4,451.721236437775,685.0787635622249,116.67876356222493
