arm,metric,seed,value
q16,1BDP_to_1MB_fct_us_mean,31,56.352619512195126
q16,1BDP_to_1MB_fct_us_p95,31,192.90480000000002
q16,1BDP_to_1MB_fct_us_p99,31,257.59216000000004
q16,1BDP_to_1MB_flow_count,31,205.0
q16,1BDP_to_1MB_slowdown_mean,31,1.4149564127638183
q16,1BDP_to_1MB_slowdown_p95,31,2.3083105658914334
q16,1BDP_to_1MB_slowdown_p99,31,3.2789525819323693
q16,8KB_to_1BDP_fct_us_mean,31,9.235521739130435
q16,8KB_to_1BDP_fct_us_p95,31,15.339400000000007
q16,8KB_to_1BDP_fct_us_p99,31,19.143440000000005
q16,8KB_to_1BDP_flow_count,31,1633.0
q16,8KB_to_1BDP_slowdown_mean,31,1.0493573310430346
q16,8KB_to_1BDP_slowdown_p95,31,1.1887867531653413
q16,8KB_to_1BDP_slowdown_p99,31,1.3862532334393212
q16,aggregate_goodput_gbps,31,213.78787866009824
q16,completion_releases,31,0.0
q16,completion_span_us,31,10434.556
q16,grant_binding_rate_changes,31,1.0
q16,grant_binding_updates,31,187.0
q16,grant_bytes_sent,31,392732.0
q16,grant_event_rate_changes,31,2255.0
q16,grants_received,31,4178.0
q16,grants_sent,31,4178.0
q16,gt_1MB_fct_us_mean,31,281.04995698924733
q16,gt_1MB_fct_us_p95,31,487.9918000000001
q16,gt_1MB_fct_us_p99,31,573.1602
q16,gt_1MB_flow_count,31,93.0
q16,gt_1MB_slowdown_mean,31,2.0333484663743677
q16,gt_1MB_slowdown_p95,31,3.360716522333842
q16,gt_1MB_slowdown_p99,31,3.5114331537920926
q16,guard_ack_interval_packets,31,8.0
q16,guard_adaptive_grant_updates,31,0.0
q16,guard_fixed_window,31,1.0
q16,guard_grant_refresh_bdps,31,1.0
q16,guard_long_acks_suppressed,31,194382.0
q16,guard_min_share_fraction,31,0.0
q16,guard_one_rtt_acks_suppressed,31,53459.0
q16,guard_one_rtt_bypass_enabled,31,1.0
q16,guard_one_rtt_bypass_feedbacks,31,5717.0
q16,guard_one_rtt_bypass_flows,31,5717.0
q16,guard_rebalance_events,31,0.0
q16,guard_remaining_aware,31,1.0
q16,guard_remaining_exponent,31,1.0
q16,guard_remaining_refresh_events,31,2449.0
q16,guard_sender_srpt_enabled,31,1.0
q16,guard_sender_srpt_forced_rr,31,1432.0
q16,guard_sender_srpt_non_rr,31,38324.0
q16,guard_sender_srpt_selections,31,281899.0
q16,guard_srpt_quantum_packets,31,16.0
q16,guard_tail_bypass_bdps,31,8.0
q16,guard_tail_bypass_enabled,31,1.0
q16,guard_tail_bypass_feedbacks,31,16637.0
q16,guard_tail_bypass_flows,31,378.0
q16,hpcc_actual_rate_changes,31,61.0
q16,hpcc_fast_computations,31,0.0
q16,hpcc_feedback_updates,31,2030.0
q16,hpcc_full_computations,31,610.0
q16,hpcc_rate_updates_applied,31,610.0
q16,hpcc_valid_feedback,31,690.0
q16,int_hops_after_strip,31,41544.0
q16,int_hops_before_strip,31,75602.0
q16,int_records_stripped,31,34058.0
q16,irn_nacks_generated,31,0.0
q16,irn_nacks_received,31,0.0
q16,irn_retransmit_bytes,31,0.0
q16,irn_retransmit_packets,31,0.0
q16,le_8KB_fct_us_mean,31,7.041137608069164
q16,le_8KB_fct_us_p95,31,9.17885
q16,le_8KB_fct_us_p99,31,9.459
q16,le_8KB_flow_count,31,4164.0
q16,le_8KB_slowdown_mean,31,1.0128024620249945
q16,le_8KB_slowdown_p95,31,1.0467269994219572
q16,le_8KB_slowdown_p99,31,1.08448293151232
q16,long_to_small_slowdown_mean_ratio,31,2.007645659064549
q16,max_active_flows,31,5.0
q16,overall_fct_us_mean,31,13.468554060705497
q16,overall_fct_us_p95,31,18.1512
q16,overall_fct_us_p99,31,227.23948000000087
q16,overall_flow_count,31,6095.0
q16,overall_slowdown_mean,31,1.0516944127079166
q16,overall_slowdown_p95,31,1.183272369149093
q16,overall_slowdown_p99,31,2.013009510936412
q16,pfc_pause_events,31,0.0
q16,pfc_resume_events,31,0.0
q16,proactive_releases,31,378.0
q16,queue_bytes_max,31,340472.0
q16,queue_bytes_mean,31,4030.487
q16,queue_bytes_p95,31,20710.0
q16,queue_bytes_p99,31,107910.0
q16,queue_sample_count,31,160000.0
q16,reactive_binding_rate_changes,31,57.0
q16,reactive_binding_updates,31,57.0
q16,recovery_nacks_generated,31,0.0
q16,recovery_nacks_received,31,0.0
q16,registrations,31,378.0
q16,selected_registrations,31,378.0
q16,tie_binding_rate_changes,31,3.0
q16,tie_binding_updates,31,366.0
q16,timeout_recoveries,31,0.0
q32,1BDP_to_1MB_fct_us_mean,31,56.22976097560976
q32,1BDP_to_1MB_fct_us_p95,31,193.21460000000005
q32,1BDP_to_1MB_fct_us_p99,31,255.81676000000004
q32,1BDP_to_1MB_flow_count,31,205.0
q32,1BDP_to_1MB_slowdown_mean,31,1.4113634407857525
q32,1BDP_to_1MB_slowdown_p95,31,2.307552592184791
q32,1BDP_to_1MB_slowdown_p99,31,3.1302697056098228
q32,8KB_to_1BDP_fct_us_mean,31,9.216344764237599
q32,8KB_to_1BDP_fct_us_p95,31,15.295600000000015
q32,8KB_to_1BDP_fct_us_p99,31,19.086000000000006
q32,8KB_to_1BDP_flow_count,31,1633.0
q32,8KB_to_1BDP_slowdown_mean,31,1.0472313064998657
q32,8KB_to_1BDP_slowdown_p95,31,1.1853540066880544
q32,8KB_to_1BDP_slowdown_p99,31,1.390175576061984
q32,aggregate_goodput_gbps,31,213.80300020567734
q32,completion_releases,31,0.0
q32,completion_span_us,31,10433.818
q32,grant_binding_rate_changes,31,1.0
q32,grant_binding_updates,31,183.0
q32,grant_bytes_sent,31,391980.0
q32,grant_event_rate_changes,31,2243.0
q32,grants_received,31,4170.0
q32,grants_sent,31,4170.0
q32,gt_1MB_fct_us_mean,31,281.2653978494624
q32,gt_1MB_fct_us_p95,31,493.321
q32,gt_1MB_fct_us_p99,31,574.97584
q32,gt_1MB_flow_count,31,93.0
q32,gt_1MB_slowdown_mean,31,2.0350676379870642
q32,gt_1MB_slowdown_p95,31,3.40053846853604
q32,gt_1MB_slowdown_p99,31,3.5745553490635054
q32,guard_ack_interval_packets,31,8.0
q32,guard_adaptive_grant_updates,31,0.0
q32,guard_fixed_window,31,1.0
q32,guard_grant_refresh_bdps,31,1.0
q32,guard_long_acks_suppressed,31,194382.0
q32,guard_min_share_fraction,31,0.0
q32,guard_one_rtt_acks_suppressed,31,53459.0
q32,guard_one_rtt_bypass_enabled,31,1.0
q32,guard_one_rtt_bypass_feedbacks,31,5717.0
q32,guard_one_rtt_bypass_flows,31,5717.0
q32,guard_rebalance_events,31,0.0
q32,guard_remaining_aware,31,1.0
q32,guard_remaining_exponent,31,1.0
q32,guard_remaining_refresh_events,31,2448.0
q32,guard_sender_srpt_enabled,31,1.0
q32,guard_sender_srpt_forced_rr,31,503.0
q32,guard_sender_srpt_non_rr,31,39911.0
q32,guard_sender_srpt_selections,31,281899.0
q32,guard_srpt_quantum_packets,31,32.0
q32,guard_tail_bypass_bdps,31,8.0
q32,guard_tail_bypass_enabled,31,1.0
q32,guard_tail_bypass_feedbacks,31,16629.0
q32,guard_tail_bypass_flows,31,378.0
q32,hpcc_actual_rate_changes,31,61.0
q32,hpcc_fast_computations,31,0.0
q32,hpcc_feedback_updates,31,2022.0
q32,hpcc_full_computations,31,605.0
q32,hpcc_rate_updates_applied,31,605.0
q32,hpcc_valid_feedback,31,685.0
