analysis,ci95_half_width,ci95_high,ci95_low,comparison,mean,metric,n
arm_mean,11.594775161371766,364.7947751613718,341.6052248386282,eta000_rho100_q64,353.2,guard_tail_bypass_flows,5
arm_mean,23.60141654067604,51.20141654067604,3.99858345932396,eta000_rho100_q64,27.6,hpcc_actual_rate_changes,5
arm_mean,0.0,0.0,0.0,eta000_rho100_q64,0.0,hpcc_fast_computations,5
arm_mean,291.3675097098789,1925.9675097098789,1343.232490290121,eta000_rho100_q64,1634.6,hpcc_feedback_updates,5
arm_mean,116.9493256725811,526.349325672581,292.4506743274189,eta000_rho100_q64,409.4,hpcc_full_computations,5
arm_mean,116.9493256725811,526.349325672581,292.4506743274189,eta000_rho100_q64,409.4,hpcc_rate_updates_applied,5
arm_mean,128.0462047392454,592.2462047392454,336.1537952607546,eta000_rho100_q64,464.2,hpcc_valid_feedback,5
arm_mean,3554.656981149596,36714.656981149594,29605.343018850403,eta000_rho100_q64,33160.0,int_hops_after_strip,5
arm_mean,5912.7180827122875,68954.11808271229,57128.681917287715,eta000_rho100_q64,63041.4,int_hops_before_strip,5
arm_mean,2410.3344192357417,32291.73441923574,27471.06558076426,eta000_rho100_q64,29881.4,int_records_stripped,5
arm_mean,0.0,0.0,0.0,eta000_rho100_q64,0.0,irn_nacks_generated,5
arm_mean,0.0,0.0,0.0,eta000_rho100_q64,0.0,irn_nacks_received,5
arm_mean,0.0,0.0,0.0,eta000_rho100_q64,0.0,irn_retransmit_bytes,5
arm_mean,0.0,0.0,0.0,eta000_rho100_q64,0.0,irn_retransmit_packets,5
arm_mean,0.032178771529972644,7.043941524666618,6.979583981606673,eta000_rho100_q64,7.0117627531366455,le_8KB_fct_us_mean,5
arm_mean,0.01236854098589247,9.137658540985894,9.112921459014109,eta000_rho100_q64,9.125290000000001,le_8KB_fct_us_p95,5
arm_mean,0.0457026397708486,9.452464639770849,9.361059360229152,eta000_rho100_q64,9.406762,le_8KB_fct_us_p99,5
arm_mean,37.86973417416308,4314.0697341741625,4238.330265825837,eta000_rho100_q64,4276.2,le_8KB_flow_count,5
arm_mean,0.00040070132051944556,1.0110028066031171,1.0102014039620784,eta000_rho100_q64,1.0106021052825978,le_8KB_slowdown_mean,5
arm_mean,0.0010862346111134913,1.04037065642161,1.0381981871993828,eta000_rho100_q64,1.0392844218104964,le_8KB_slowdown_p95,5
arm_mean,0.004714730132448552,1.0833434305934984,1.0739139703286011,eta000_rho100_q64,1.0786287004610497,le_8KB_slowdown_p99,5
arm_mean,0.10895814289791424,1.8688572424184673,1.6509409566226387,eta000_rho100_q64,1.759899099520553,long_to_small_slowdown_mean_ratio,5
arm_mean,0.6800873806582569,4.080087380658257,2.719912619341743,eta000_rho100_q64,3.4,max_active_flows,5
arm_mean,0.6182933380793313,12.446623741795174,11.210037065636511,eta000_rho100_q64,11.828330403715842,overall_fct_us_mean,5
arm_mean,0.6028742086054711,16.79546420860546,15.589715791394518,eta000_rho100_q64,16.19258999999999,overall_fct_us_p95,5
arm_mean,22.136487519046835,192.32292951904682,148.04995448095318,eta000_rho100_q64,170.186442,overall_fct_us_p99,5
arm_mean,54.09011039564431,6187.890110395644,6079.709889604356,eta000_rho100_q64,6133.8,overall_flow_count,5
arm_mean,0.0021951945922939254,1.0405949428338357,1.0362045536492477,eta000_rho100_q64,1.0383997482415417,overall_slowdown_mean,5
arm_mean,0.009016234403321052,1.1550652025470418,1.1370327337403996,eta000_rho100_q64,1.1460489681437207,overall_slowdown_p95,5
arm_mean,0.06895515234113346,1.7176327667993818,1.579722462117115,eta000_rho100_q64,1.6486776144582485,overall_slowdown_p99,5
arm_mean,0.0,0.0,0.0,eta000_rho100_q64,0.0,pfc_pause_events,5
arm_mean,0.0,0.0,0.0,eta000_rho100_q64,0.0,pfc_resume_events,5
arm_mean,11.594775161371766,364.7947751613718,341.6052248386282,eta000_rho100_q64,353.2,proactive_releases,5
arm_mean,55978.017640346196,329350.0176403462,217393.9823596538,eta000_rho100_q64,273372.0,queue_bytes_max,5
arm_mean,325.1944813545631,2751.046881354563,2100.6579186454373,eta000_rho100_q64,2425.8524,queue_bytes_mean,5
arm_mean,1337.0773885350777,9087.277388535078,6413.122611464922,eta000_rho100_q64,7750.2,queue_bytes_p95,5
arm_mean,12677.336811967982,89683.73681196797,64329.063188032014,eta000_rho100_q64,77006.4,queue_bytes_p99,5
arm_mean,0.0,160000.0,160000.0,eta000_rho100_q64,160000.0,queue_sample_count,5
arm_mean,20.296554344053796,45.49655434405379,4.903445655946204,eta000_rho100_q64,25.2,reactive_binding_rate_changes,5
arm_mean,20.296554344053796,45.49655434405379,4.903445655946204,eta000_rho100_q64,25.2,reactive_binding_updates,5
arm_mean,0.0,0.0,0.0,eta000_rho100_q64,0.0,recovery_nacks_generated,5
arm_mean,0.0,0.0,0.0,eta000_rho100_q64,0.0,recovery_nacks_received,5
arm_mean,11.594775161371766,364.7947751613718,341.6052248386282,eta000_rho100_q64,353.2,registrations,5
arm_mean,11.594775161371766,364.7947751613718,341.6052248386282,eta000_rho100_q64,353.2,selected_registrations,5
arm_mean,3.662382628097132,5.862382628097132,-1.462382628097132,eta000_rho100_q64,2.2,tie_binding_rate_changes,5
arm_mean,69.30331783444056,336.70331783444055,198.0966821655594,eta000_rho100_q64,267.4,tie_binding_updates,5
arm_mean,0.0,0.0,0.0,eta000_rho100_q64,0.0,timeout_recoveries,5
arm_mean,3.2523973095587566,51.49463881964027,44.989844200522754,eta000_rho075_q64,48.24224151008151,1BDP_to_1MB_fct_us_mean,5
paired_percent,0.22338330677369445,0.739141715583227,0.29237510203583816,eta000_rho075_q64_minus_eta000_rho100_q64,0.5157584088095326,1BDP_to_1MB_fct_us_mean,5
arm_mean,14.793865186895186,149.02889518689517,119.4411648131048,eta000_rho075_q64,134.23503,1BDP_to_1MB_fct_us_p95,5
paired_percent,2.807842404730771,4.1551024871323925,-1.4605823223291496,eta000_rho075_q64_minus_eta000_rho100_q64,1.3472600824016214,1BDP_to_1MB_fct_us_p95,5
arm_mean,26.48374056485727,223.67759256485752,170.71011143514298,eta000_rho075_q64,197.19385200000025,1BDP_to_1MB_fct_us_p99,5
paired_percent,1.250690018394411,2.068997955051045,-0.43238208173777704,eta000_rho075_q64_minus_eta000_rho100_q64,0.8183079366566339,1BDP_to_1MB_fct_us_p99,5
arm_mean,6.019189553771424,197.0191895537714,184.9808104462286,eta000_rho075_q64,191.0,1BDP_to_1MB_flow_count,5
paired_percent,0.0,0.0,0.0,eta000_rho075_q64_minus_eta000_rho100_q64,0.0,1BDP_to_1MB_flow_count,5
arm_mean,0.027227261597728064,1.3351808130482392,1.2807262898527831,eta000_rho075_q64,1.3079535514505112,1BDP_to_1MB_slowdown_mean,5
paired_percent,0.28078745426770646,0.7165364859846465,0.15496157744923356,eta000_rho075_q64_minus_eta000_rho100_q64,0.43574903171694,1BDP_to_1MB_slowdown_mean,5
arm_mean,0.17459330134728468,2.154624685439594,1.8054380827450245,eta000_rho075_q64,1.9800313840923092,1BDP_to_1MB_slowdown_p95,5
paired_percent,1.6396376716469938,2.1432437651989336,-1.136031578095054,eta000_rho075_q64_minus_eta000_rho100_q64,0.5036060935519399,1BDP_to_1MB_slowdown_p95,5
arm_mean,0.26828981193811896,2.847533699481148,2.3109540756049096,eta000_rho075_q64,2.579243887543029,1BDP_to_1MB_slowdown_p99,5
paired_percent,1.2874772009334259,2.3591210833076257,-0.21583331855922627,eta000_rho075_q64_minus_eta000_rho100_q64,1.0716438823741996,1BDP_to_1MB_slowdown_p99,5
arm_mean,0.12952168014315965,9.300025087372722,9.040981727086402,eta000_rho075_q64,9.170503407229562,8KB_to_1BDP_fct_us_mean,5
paired_percent,0.04464733199842349,0.07478461290127728,-0.014510051095569708,eta000_rho075_q64_minus_eta000_rho100_q64,0.03013728090285378,8KB_to_1BDP_fct_us_mean,5
arm_mean,0.6313796807845725,15.792399680784575,14.52964031921543,eta000_rho075_q64,15.161020000000002,8KB_to_1BDP_fct_us_p95,5
paired_percent,0.45149314729136397,0.7040161521789571,-0.19897014240377087,eta000_rho075_q64_minus_eta000_rho100_q64,0.2525230048875931,8KB_to_1BDP_fct_us_p95,5
arm_mean,0.4368742555489159,18.743430255548912,17.869681744451082,eta000_rho075_q64,18.306555999999997,8KB_to_1BDP_fct_us_p99,5
paired_percent,0.39719304301406216,0.21926168495691215,-0.5751244010712122,eta000_rho075_q64_minus_eta000_rho100_q64,-0.17793135805715002,8KB_to_1BDP_fct_us_p99,5
arm_mean,49.864830416811344,1638.2648304168115,1538.5351695831887,eta000_rho075_q64,1588.4,8KB_to_1BDP_flow_count,5
paired_percent,0.0,0.0,0.0,eta000_rho075_q64_minus_eta000_rho100_q64,0.0,8KB_to_1BDP_flow_count,5
arm_mean,0.0025765630612653236,1.0478455418198653,1.0426924156973347,eta000_rho075_q64,1.0452689787586,8KB_to_1BDP_slowdown_mean,5
paired_percent,0.043338398321998706,0.06797689560571583,-0.01869990103828158,eta000_rho075_q64_minus_eta000_rho100_q64,0.024638497283717125,8KB_to_1BDP_slowdown_mean,5
arm_mean,0.018350262047447434,1.203374958066472,1.1666744339715773,eta000_rho075_q64,1.1850246960190247,8KB_to_1BDP_slowdown_p95,5
paired_percent,0.2541885288280529,0.26248696526630944,-0.2458900923897963,eta000_rho075_q64_minus_eta000_rho100_q64,0.008298436438256573,8KB_to_1BDP_slowdown_p95,5
arm_mean,0.03432088066728474,1.4141790653450144,1.3455373040104448,eta000_rho075_q64,1.3798581846777296,8KB_to_1BDP_slowdown_p99,5
paired_percent,0.7835641171411618,1.1498386463990409,-0.4172895878832828,eta000_rho075_q64_minus_eta000_rho100_q64,0.366274529257879,8KB_to_1BDP_slowdown_p99,5
arm_mean,14.50691794932263,207.4179409694713,178.40410507082603,eta000_rho075_q64,192.91102302014866,aggregate_goodput_gbps,5
paired_percent,0.024999907538146356,0.01743037583053118,-0.032569439245761535,eta000_rho075_q64_minus_eta000_rho100_q64,-0.0075695317076151765,aggregate_goodput_gbps,5
arm_mean,0.0,0.0,0.0,eta000_rho075_q64,0.0,completion_releases,5
arm_mean,63.990620362702636,10209.803020362702,10081.821779637296,eta000_rho075_q64,10145.812399999999,completion_span_us,5
paired_percent,0.025009027037528563,0.03258237628231561,-0.017435677792741515,eta000_rho075_q64_minus_eta000_rho100_q64,0.00757334924478705,completion_span_us,5
arm_mean,0.5552890210395597,0.7552890210395597,-0.35528902103955967,eta000_rho075_q64,0.2,grant_binding_rate_changes,5
arm_mean,87.98922065792527,211.78922065792528,35.810779342074724,eta000_rho075_q64,123.8,grant_binding_updates,5
paired_percent,3.1067737930155372,8.05717810455454,1.8436305185234652,eta000_rho075_q64_minus_eta000_rho100_q64,4.950404311539002,grant_binding_updates,5
arm_mean,38618.93817488944,343272.9381748894,266035.0618251106,eta000_rho075_q64,304654.0,grant_bytes_sent,5
paired_percent,0.5546104738088635,1.2718820954455592,0.16266114782783203,eta000_rho075_q64_minus_eta000_rho100_q64,0.7172716216366956,grant_bytes_sent,5
arm_mean,450.77584988322275,1726.3758498832226,824.8241501167772,eta000_rho075_q64,1275.6,grant_event_rate_changes,5
paired_percent,1.8471967426978788,4.755934819530577,1.0615413341348192,eta000_rho075_q64_minus_eta000_rho100_q64,2.908738076832698,grant_event_rate_changes,5
arm_mean,410.83976781797276,3651.8397678179726,2830.1602321820274,eta000_rho075_q64,3241.0,grants_received,5
paired_percent,0.5546104738088635,1.2718820954455592,0.16266114782783203,eta000_rho075_q64_minus_eta000_rho100_q64,0.7172716216366956,grants_received,5
arm_mean,410.83976781797276,3651.8397678179726,2830.1602321820274,eta000_rho075_q64,3241.0,grants_sent,5
paired_percent,0.5546104738088635,1.2718820954455592,0.16266114782783203,eta000_rho075_q64_minus_eta000_rho100_q64,0.7172716216366956,grants_sent,5
arm_mean,18.239184202174833,259.90826646425774,223.42989805990806,eta000_rho075_q64,241.6690822620829,gt_1MB_fct_us_mean,5
paired_percent,0.5989056722137017,0.9697612169990423,-0.22805012742836117,eta000_rho075_q64_minus_eta000_rho100_q64,0.37085554478534055,gt_1MB_fct_us_mean,5
arm_mean,36.941204346211535,451.71395434621144,377.8315456537884,eta000_rho075_q64,414.7727499999999,gt_1MB_fct_us_p95,5
paired_percent,1.3907535243278464,1.8329983896790023,-0.9485086589766905,eta000_rho075_q64_minus_eta000_rho100_q64,0.44224486535115587,gt_1MB_fct_us_p95,5
arm_mean,90.34708979957112,597.0534197995711,416.35924020042887,eta000_rho075_q64,506.70633,gt_1MB_fct_us_p99,5
paired_percent,3.147697392832743,2.628774979567758,-3.6666198060977284,eta000_rho075_q64_minus_eta000_rho100_q64,-0.5189224132649853,gt_1MB_fct_us_p99,5
arm_mean,14.384022275122689,92.58402227512269,63.815977724877314,eta000_rho075_q64,78.2,gt_1MB_flow_count,5
paired_percent,0.0,0.0,0.0,eta000_rho075_q64_minus_eta000_rho100_q64,0.0,gt_1MB_flow_count,5
arm_mean,0.11663933497662474,1.9020043579708013,1.6687256880175516,eta000_rho075_q64,1.7853650229941764,gt_1MB_slowdown_mean,5
paired_percent,0.5414651715648277,0.9133175768093076,-0.16961276632034766,eta000_rho075_q64_minus_eta000_rho100_q64,0.37185240524448,gt_1MB_slowdown_mean,5
arm_mean,0.43927211495000507,3.376650161133897,2.498105931233887,eta000_rho075_q64,2.937378046183892,gt_1MB_slowdown_p95,5
