arm,metric,seed,value
lambda220,8KB_to_1BDP_fct_us_p99,46,18.856
lambda220,8KB_to_1BDP_flow_count,46,1601.0
lambda220,8KB_to_1BDP_slowdown_mean,46,1.0437047316772952
lambda220,8KB_to_1BDP_slowdown_p95,46,1.1765058435720708
lambda220,8KB_to_1BDP_slowdown_p99,46,1.3700593600694948
lambda220,aggregate_goodput_gbps,46,186.95797512838223
lambda220,completion_releases,46,0.0
lambda220,completion_span_us,46,10077.913
lambda220,grant_binding_rate_changes,46,0.0
lambda220,grant_binding_updates,46,47.0
lambda220,grant_bytes_sent,46,287264.0
lambda220,grant_event_rate_changes,46,1135.0
lambda220,grants_received,46,3056.0
lambda220,grants_sent,46,3056.0
lambda220,gt_1MB_fct_us_mean,46,233.38024358974357
lambda220,gt_1MB_fct_us_p95,46,419.1065000000001
lambda220,gt_1MB_fct_us_p99,46,529.65479
lambda220,gt_1MB_flow_count,46,78.0
lambda220,gt_1MB_slowdown_mean,46,1.7304346246038562
lambda220,gt_1MB_slowdown_p95,46,2.934593454594343
lambda220,gt_1MB_slowdown_p99,46,3.6039045268014576
lambda220,guard_ack_interval_packets,46,8.0
lambda220,guard_adaptive_grant_updates,46,0.0
lambda220,guard_fixed_window,46,1.0
lambda220,guard_grant_refresh_bdps,46,1.0
lambda220,guard_long_acks_suppressed,46,157824.0
lambda220,guard_min_share_fraction,46,0.0
lambda220,guard_one_rtt_acks_suppressed,46,51935.0
lambda220,guard_one_rtt_bypass_enabled,46,1.0
lambda220,guard_one_rtt_bypass_feedbacks,46,5781.0
lambda220,guard_one_rtt_bypass_flows,46,5781.0
lambda220,guard_rebalance_events,46,0.0
lambda220,guard_remaining_aware,46,1.0
lambda220,guard_remaining_exponent,46,1.0
lambda220,guard_remaining_refresh_events,46,2066.0
lambda220,guard_sender_srpt_enabled,46,1.0
lambda220,guard_sender_srpt_forced_rr,46,107.0
lambda220,guard_sender_srpt_non_rr,46,32227.0
lambda220,guard_sender_srpt_selections,46,238583.0
lambda220,guard_srpt_quantum_packets,46,64.0
lambda220,guard_tail_bypass_bdps,46,8.0
lambda220,guard_tail_bypass_enabled,46,1.0
lambda220,guard_tail_bypass_feedbacks,46,13471.0
lambda220,guard_tail_bypass_flows,46,333.0
lambda220,hpcc_actual_rate_changes,46,10.0
lambda220,hpcc_fast_computations,46,0.0
lambda220,hpcc_feedback_updates,46,1602.0
lambda220,hpcc_full_computations,46,350.0
lambda220,hpcc_rate_updates_applied,46,350.0
lambda220,hpcc_valid_feedback,46,404.0
lambda220,int_hops_after_strip,46,32286.0
lambda220,int_hops_before_strip,46,61110.0
lambda220,int_records_stripped,46,28824.0
lambda220,irn_nacks_generated,46,0.0
lambda220,irn_nacks_received,46,0.0
lambda220,irn_retransmit_bytes,46,0.0
lambda220,irn_retransmit_packets,46,0.0
lambda220,le_8KB_fct_us_mean,46,6.994756674473068
lambda220,le_8KB_fct_us_p95,46,9.123
lambda220,le_8KB_fct_us_p99,46,9.43131
lambda220,le_8KB_flow_count,46,4270.0
lambda220,le_8KB_slowdown_mean,46,1.0108424772213345
lambda220,le_8KB_slowdown_p95,46,1.0413140612022391
lambda220,le_8KB_slowdown_p99,46,1.0924567042107585
lambda220,long_to_small_slowdown_mean_ratio,46,1.7118736732953492
lambda220,max_active_flows,46,3.0
lambda220,overall_fct_us_mean,46,11.577535819430816
lambda220,overall_fct_us_p95,46,14.957800000000018
lambda220,overall_fct_us_p99,46,180.13639999999987
lambda220,overall_flow_count,46,6114.0
lambda220,overall_slowdown_mean,46,1.0361767601677572
lambda220,overall_slowdown_p95,46,1.1328450692316983
lambda220,overall_slowdown_p99,46,1.5804168503674276
lambda220,pfc_pause_events,46,0.0
lambda220,pfc_resume_events,46,0.0
lambda220,proactive_releases,46,333.0
lambda220,queue_bytes_max,46,416309.0
lambda220,queue_bytes_mean,46,2246.145
lambda220,queue_bytes_p95,46,5450.0
lambda220,queue_bytes_p99,46,69760.0
lambda220,queue_sample_count,46,160000.0
lambda220,reactive_binding_rate_changes,46,7.0
lambda220,reactive_binding_updates,46,7.0
lambda220,recovery_nacks_generated,46,0.0
lambda220,recovery_nacks_received,46,0.0
lambda220,registrations,46,333.0
lambda220,selected_registrations,46,333.0
lambda220,tie_binding_rate_changes,46,3.0
lambda220,tie_binding_updates,46,296.0
lambda220,timeout_recoveries,46,0.0
lambda240,1BDP_to_1MB_fct_us_mean,46,48.569921212121216
lambda240,1BDP_to_1MB_fct_us_p95,46,143.29880000000006
lambda240,1BDP_to_1MB_fct_us_p99,46,205.40324000000027
lambda240,1BDP_to_1MB_flow_count,46,165.0
lambda240,1BDP_to_1MB_slowdown_mean,46,1.290612255047254
