arm,metric,seed,value
concurrency_all,1BDP_to_1MB_fct_us_mean,51,53.51506666666666
concurrency_all,1BDP_to_1MB_fct_us_p95,51,171.32235000000006
concurrency_all,1BDP_to_1MB_fct_us_p99,51,266.2089400000002
concurrency_all,1BDP_to_1MB_flow_count,51,180.0
concurrency_all,1BDP_to_1MB_slowdown_mean,51,1.3744686220719688
concurrency_all,1BDP_to_1MB_slowdown_p95,51,2.2890170614390604
concurrency_all,1BDP_to_1MB_slowdown_p99,51,3.2595887962629515
concurrency_all,8KB_to_1BDP_fct_us_mean,51,9.152193528313628
concurrency_all,8KB_to_1BDP_fct_us_p95,51,14.686700000000002
concurrency_all,8KB_to_1BDP_fct_us_p99,51,18.39256000000001
concurrency_all,8KB_to_1BDP_flow_count,51,1607.0
concurrency_all,8KB_to_1BDP_slowdown_mean,51,1.0420415180784077
concurrency_all,8KB_to_1BDP_slowdown_p95,51,1.1652921275046157
concurrency_all,8KB_to_1BDP_slowdown_p99,51,1.3293797157086222
concurrency_all,aggregate_goodput_gbps,51,203.87625192967027
concurrency_all,completion_releases,51,0.0
concurrency_all,completion_span_us,51,10001.061
concurrency_all,grant_binding_rate_changes,51,0.0
concurrency_all,grant_binding_updates,51,179.0
concurrency_all,grant_bytes_sent,51,348364.0
concurrency_all,grant_event_rate_changes,51,1803.0
concurrency_all,grants_received,51,3706.0
concurrency_all,grants_sent,51,3706.0
concurrency_all,gt_1MB_fct_us_mean,51,268.1043176470588
concurrency_all,gt_1MB_fct_us_p95,51,465.29859999999996
concurrency_all,gt_1MB_fct_us_p99,51,551.0761199999998
concurrency_all,gt_1MB_flow_count,51,85.0
concurrency_all,gt_1MB_slowdown_mean,51,1.9939669306025671
concurrency_all,gt_1MB_slowdown_p95,51,3.6915966572674765
concurrency_all,gt_1MB_slowdown_p99,51,3.9309435313535452
concurrency_all,guard_ack_interval_packets,51,8.0
concurrency_all,guard_adaptive_grant_updates,51,0.0
concurrency_all,guard_fixed_window,51,1.0
concurrency_all,guard_grant_refresh_bdps,51,1.0
concurrency_all,guard_long_acks_suppressed,51,173556.0
concurrency_all,guard_min_share_fraction,51,0.0
concurrency_all,guard_one_rtt_acks_suppressed,51,53282.0
concurrency_all,guard_one_rtt_bypass_enabled,51,1.0
concurrency_all,guard_one_rtt_bypass_feedbacks,51,5761.0
concurrency_all,guard_one_rtt_bypass_flows,51,5761.0
concurrency_all,guard_rebalance_events,51,0.0
concurrency_all,guard_remaining_aware,51,1.0
concurrency_all,guard_remaining_exponent,51,1.0
concurrency_all,guard_remaining_refresh_events,51,2282.0
concurrency_all,guard_sender_srpt_enabled,51,1.0
concurrency_all,guard_sender_srpt_forced_rr,51,134.0
concurrency_all,guard_sender_srpt_non_rr,51,40405.0
concurrency_all,guard_sender_srpt_selections,51,257906.0
concurrency_all,guard_srpt_quantum_packets,51,64.0
concurrency_all,guard_tail_bypass_bdps,51,8.0
concurrency_all,guard_tail_bypass_enabled,51,1.0
concurrency_all,guard_tail_bypass_feedbacks,51,14665.0
concurrency_all,guard_tail_bypass_flows,51,349.0
concurrency_all,hpcc_actual_rate_changes,51,26.0
concurrency_all,hpcc_fast_computations,51,0.0
concurrency_all,hpcc_feedback_updates,51,1967.0
concurrency_all,hpcc_full_computations,51,466.0
concurrency_all,hpcc_rate_updates_applied,51,466.0
concurrency_all,hpcc_valid_feedback,51,523.0
concurrency_all,int_hops_after_strip,51,34828.0
concurrency_all,int_hops_before_strip,51,65896.0
concurrency_all,int_records_stripped,51,31068.0
concurrency_all,irn_nacks_generated,51,0.0
concurrency_all,irn_nacks_received,51,0.0
concurrency_all,irn_retransmit_bytes,51,0.0
concurrency_all,irn_retransmit_packets,51,0.0
concurrency_all,le_8KB_fct_us_mean,51,6.984788579518641
concurrency_all,le_8KB_fct_us_p95,51,9.133299999999998
concurrency_all,le_8KB_fct_us_p99,51,9.399040000000001
concurrency_all,le_8KB_flow_count,51,4238.0
concurrency_all,le_8KB_slowdown_mean,51,1.010986538130101
concurrency_all,le_8KB_slowdown_p95,51,1.0416501430977751
concurrency_all,le_8KB_slowdown_p99,51,1.079627358557204
concurrency_all,long_to_small_slowdown_mean_ratio,51,1.9722982012110324
concurrency_all,max_active_flows,51,4.0
concurrency_all,overall_fct_us_mean,51,12.558214075286415
concurrency_all,overall_fct_us_p95,51,16.032250000000012
concurrency_all,overall_fct_us_p99,51,206.56565999999978
concurrency_all,overall_flow_count,51,6110.0
concurrency_all,overall_slowdown_mean,51,1.043537350118092
concurrency_all,overall_slowdown_p95,51,1.1475993428762519
concurrency_all,overall_slowdown_p99,51,1.7904838680435344
concurrency_all,pfc_pause_events,51,0.0
concurrency_all,pfc_resume_events,51,0.0
concurrency_all,proactive_releases,51,349.0
concurrency_all,queue_bytes_max,51,335720.0
concurrency_all,queue_bytes_mean,51,2642.17
concurrency_all,queue_bytes_p95,51,8720.0
concurrency_all,queue_bytes_p99,51,81750.0
concurrency_all,queue_sample_count,51,160000.0
concurrency_all,reactive_binding_rate_changes,51,25.0
concurrency_all,reactive_binding_updates,51,25.0
concurrency_all,recovery_nacks_generated,51,0.0
concurrency_all,recovery_nacks_received,51,0.0
concurrency_all,registrations,51,349.0
concurrency_all,selected_registrations,51,349.0
concurrency_all,tie_binding_rate_changes,51,1.0
concurrency_all,tie_binding_updates,51,262.0
concurrency_all,timeout_recoveries,51,0.0
concurrency_one,1BDP_to_1MB_fct_us_mean,51,181.41014444444446
concurrency_one,1BDP_to_1MB_fct_us_p95,51,190.73395000000005
concurrency_one,1BDP_to_1MB_fct_us_p99,51,6170.8237100000115
concurrency_one,1BDP_to_1MB_flow_count,51,180.0
concurrency_one,1BDP_to_1MB_slowdown_mean,51,5.461704942298794
concurrency_one,1BDP_to_1MB_slowdown_p95,51,2.3294151221780304
concurrency_one,1BDP_to_1MB_slowdown_p99,51,161.69936397314038
concurrency_one,8KB_to_1BDP_fct_us_mean,51,9.139812072184194
concurrency_one,8KB_to_1BDP_fct_us_p95,51,14.702100000000002
concurrency_one,8KB_to_1BDP_fct_us_p99,51,18.31632000000001
concurrency_one,8KB_to_1BDP_flow_count,51,1607.0
concurrency_one,8KB_to_1BDP_slowdown_mean,51,1.040854919608599
concurrency_one,8KB_to_1BDP_slowdown_p95,51,1.1575396221997416
concurrency_one,8KB_to_1BDP_slowdown_p99,51,1.351591811558687
concurrency_one,aggregate_goodput_gbps,51,169.84812404589596
concurrency_one,completion_releases,51,0.0
concurrency_one,completion_span_us,51,12004.718
concurrency_one,grant_binding_rate_changes,51,1.0
concurrency_one,grant_binding_updates,51,40.0
concurrency_one,grant_bytes_sent,51,323360.0
concurrency_one,grant_event_rate_changes,51,305.0
concurrency_one,grants_received,51,3440.0
concurrency_one,grants_sent,51,3440.0
concurrency_one,gt_1MB_fct_us_mean,51,260.20287058823527
concurrency_one,gt_1MB_fct_us_p95,51,486.11340000000007
concurrency_one,gt_1MB_fct_us_p99,51,627.8713999999982
concurrency_one,gt_1MB_flow_count,51,85.0
concurrency_one,gt_1MB_slowdown_mean,51,1.927705343183265
concurrency_one,gt_1MB_slowdown_p95,51,3.3999723144284224
concurrency_one,gt_1MB_slowdown_p99,51,5.433016780402104
concurrency_one,guard_ack_interval_packets,51,8.0
concurrency_one,guard_adaptive_grant_updates,51,0.0
concurrency_one,guard_fixed_window,51,1.0
concurrency_one,guard_grant_refresh_bdps,51,1.0
concurrency_one,guard_long_acks_suppressed,51,173556.0
concurrency_one,guard_min_share_fraction,51,0.0
concurrency_one,guard_one_rtt_acks_suppressed,51,53282.0
concurrency_one,guard_one_rtt_bypass_enabled,51,1.0
concurrency_one,guard_one_rtt_bypass_feedbacks,51,5761.0
concurrency_one,guard_one_rtt_bypass_flows,51,5761.0
concurrency_one,guard_rebalance_events,51,0.0
concurrency_one,guard_remaining_aware,51,1.0
concurrency_one,guard_remaining_exponent,51,1.0
concurrency_one,guard_remaining_refresh_events,51,2278.0
concurrency_one,guard_sender_srpt_enabled,51,1.0
concurrency_one,guard_sender_srpt_forced_rr,51,158.0
concurrency_one,guard_sender_srpt_non_rr,51,41117.0
concurrency_one,guard_sender_srpt_selections,51,257906.0
concurrency_one,guard_srpt_quantum_packets,51,64.0
concurrency_one,guard_tail_bypass_bdps,51,8.0
concurrency_one,guard_tail_bypass_enabled,51,1.0
concurrency_one,guard_tail_bypass_feedbacks,51,14669.0
concurrency_one,guard_tail_bypass_flows,51,349.0
concurrency_one,hpcc_actual_rate_changes,51,31.0
concurrency_one,hpcc_fast_computations,51,0.0
concurrency_one,hpcc_feedback_updates,51,1607.0
concurrency_one,hpcc_full_computations,51,379.0
concurrency_one,hpcc_rate_updates_applied,51,379.0
concurrency_one,hpcc_valid_feedback,51,436.0
concurrency_one,int_hops_after_strip,51,34828.0
concurrency_one,int_hops_before_strip,51,65896.0
concurrency_one,int_records_stripped,51,31068.0
concurrency_one,irn_nacks_generated,51,0.0
concurrency_one,irn_nacks_received,51,0.0
concurrency_one,irn_retransmit_bytes,51,0.0
concurrency_one,irn_retransmit_packets,51,0.0
concurrency_one,le_8KB_fct_us_mean,51,6.984089428975932
concurrency_one,le_8KB_fct_us_p95,51,9.127
concurrency_one,le_8KB_fct_us_p99,51,9.394
concurrency_one,le_8KB_flow_count,51,4238.0
concurrency_one,le_8KB_slowdown_mean,51,1.0108853720356827
concurrency_one,le_8KB_slowdown_p95,51,1.0407707741670646
concurrency_one,le_8KB_slowdown_p99,51,1.0791602601991166
concurrency_one,long_to_small_slowdown_mean_ratio,51,1.9069475100834874
concurrency_one,max_active_flows,51,4.0
concurrency_one,overall_fct_us_mean,51,16.212327168576106
concurrency_one,overall_fct_us_p95,51,15.900500000000022
concurrency_one,overall_fct_us_p99,51,201.02635999999973
concurrency_one,overall_flow_count,51,6110.0
concurrency_one,overall_slowdown_mean,51,1.1626428651853686
concurrency_one,overall_slowdown_p95,51,1.1407820196651948
concurrency_one,overall_slowdown_p99,51,1.6824616131495556
concurrency_one,pfc_pause_events,51,0.0
concurrency_one,pfc_resume_events,51,0.0
